dataset,learning_rate,epochs,batch_size,activation,nodes_per_layer,num_layers,optimizer,target_indices,target_vals,mod_indices,new_vals,threshold,strategy,loss,epsilon,lrdecay,method,fixed_seed,chtc_num,min_acc_test_orig,avg_acc_test_orig,max_acc_test_orig,stdev_acc_test_orig,min_acc_train_orig,avg_acc_train_orig,max_acc_train_orig,stdev_acc_train_orig,min_acc_test_shift,avg_acc_test_shift,max_acc_test_shift,stdev_acc_test_shift,min_acc_train_shift,avg_acc_train_shift,max_acc_train_shift,stdev_acc_train_shift,top1_orig,top1_25_orig,top1_75_orig,top2_orig,top2_25_orig,top2_75_orig,top3_orig,top3_25_orig,top3_75_orig,top4_orig,top4_25_orig,top4_75_orig,top5_orig,top5_25_orig,top5_75_orig,gradnorm_orig,gradnorm_25_orig,gradnorm_75_orig,top1_shift,top1_25_shift,top1_75_shift,top2_shift,top2_25_shift,top2_75_shift,top3_shift,top3_25_shift,top3_75_shift,top4_shift,top4_25_shift,top4_75_shift,top5_shift,top5_25_shift,top5_75_shift,gradnorm_shift,gradnorm_25_shift,gradnorm_75_shift,top1_orig_compare,top1_25_orig_compare,top1_75_orig_compare,top2_orig_compare,top2_25_orig_compare,top2_75_orig_compare,top3_orig_compare,top3_25_orig_compare,top3_75_orig_compare,top4_orig_compare,top4_25_orig_compare,top4_75_orig_compare,top5_orig_compare,top5_25_orig_compare,top5_75_orig_compare,gradnorm_orig_compare,gradnorm_25_orig_compare,gradnorm_75_orig_compare,top1_shift_compare,top1_25_shift_compare,top1_75_shift_compare,top2_shift_compare,top2_25_shift_compare,top2_75_shift_compare,top3_shift_compare,top3_25_shift_compare,top3_75_shift_compare,top4_shift_compare,top4_25_shift_compare,top4_75_shift_compare,top5_shift_compare,top5_25_shift_compare,top5_75_shift_compare,gradnorm_shift_compare,gradnorm_25_shift_compare,gradnorm_75_shift_compare
whobin_50,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480284,0.47540983606557374,0.8133060109289616,0.8770491803278688,0.08399322618076614,0.5400728597449909,0.793296903460838,0.8879781420765027,0.0723006692254551,0.5450819672131147,0.8809016393442621,0.9275956284153005,0.0449162295384786,0.558287795992714,0.9017486338797817,0.9298724954462659,0.03670683199294754,0.10646464646464647,0.09313131313131313,0.12136363636363637,0.1691919191919192,0.15722222222222224,0.18732323232323234,0.2226262626262655,0.21260942760943113,0.23978114478114576,0.2741161616161616,0.264760101010101,0.28748737373737376,0.3250707070707224,0.31538383838385375,0.3353737373737512,0.06282410336436245,0.04515288871188973,0.08592143313355997,0.5948484848484848,0.3517171717171717,0.7093939393939395,0.5553535353535354,0.43636363636363634,0.6152272727272727,0.5337373737373632,0.46897306397306354,0.566632996632991,0.5261868686868687,0.49277777777777776,0.5536616161616161,0.5317979797979779,0.513494949494947,0.5602727272727195,0.17577315853608527,0.1427564779367371,0.28828319797502105,0.26,0.23,0.2975,0.325,0.3,0.345,0.3899999999999998,0.36333333333333345,0.41000000000000014,0.435,0.4175,0.46,0.47800000000000015,0.4620000000000001,0.49399999999999994,1.2402772523860155,0.962054331571766,1.91385924104062,0.26,0.23,0.29,0.325,0.3,0.35,0.38666666666666677,0.36333333333333334,0.4099999999999999,0.4375,0.4175,0.4575,0.47799999999999987,0.462,0.4919999999999999,1.1531455816050502,0.9648849618086555,1.8912228786196208
whobin_94,0.001,10,128,relu,50,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480234,0.8864628820960698,0.8982823871906838,0.9155749636098981,0.005634823679504029,0.8945578231292517,0.9073275024295435,0.9173955296404276,0.00399869458630047,0.8907103825136612,0.9059016393442625,0.9193989071038251,0.005543418914933789,0.9052823315118397,0.9148315118397089,0.930783242258652,0.003912744155057526,0.521010101010101,0.3427272727272727,0.7022222222222222,0.5504040404040405,0.4695454545454546,0.6321717171717172,0.5690235690235674,0.538720538720538,0.6064309764309694,0.5892929292929293,0.5668939393939394,0.6079040404040403,0.598545454545448,0.5800808080808006,0.6211717171717153,0.49421733455998773,0.32772579965546633,0.6218366428764887,0.5374747474747474,0.3362121212121212,0.7237373737373738,0.6244949494949494,0.4671969696969697,0.7490656565656566,0.5784848484848404,0.528703703703702,0.6295286195285996,0.5704292929292929,0.5448989898989899,0.5895580808080808,0.5711515151515099,0.5486262626262581,0.5939090909090816,0.5636608224433126,0.31582987559302933,0.680444896689429,0.71,0.61,0.8,0.72,0.675,0.78,0.7300000000000001,0.7066666666666666,0.7599999999999999,0.74,0.7175,0.76,0.7499999999999994,0.7279999999999994,0.7719999999999991,1.4982530887022991,0.77824455453016,2.346945464127742,0.7,0.61,0.81,0.715,0.6737500000000001,0.78,0.73,0.7066666666666664,0.7541666666666667,0.7375,0.715,0.76,0.7479999999999998,0.7259999999999996,0.7719999999999994,1.4515444510122595,0.6915667567026654,2.296964650095157
whobin_62,0.2,10,128,soft,50,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,softplus,0,10481493,0.4650655021834061,0.5195851528384281,0.7816593886462883,0.08522863886344538,0.46647230320699706,0.5230247813411077,0.6712827988338192,0.033618064139686835,0.48770491803278687,0.5932923497267755,0.8688524590163934,0.12578685649203214,0.5109289617486339,0.576844262295082,0.8697632058287796,0.08804986891506879,0.05595959595959596,0.05393939393939394,0.058787878787878785,0.11181818181818182,0.1095959595959596,0.11401515151515151,0.16727272727273035,0.16552188552188868,0.1694276094276127,0.22300505050505048,0.22111111111111112,0.2253030303030303,0.27907070707072035,0.2772626262626403,0.28109090909092294,0.0038319641127516034,0.003593895926584434,0.004140977201601509,0.06444444444444444,0.06080808080808081,0.0692929292929293,0.12383838383838384,0.1202020202020202,0.1278030303030303,0.18202020202020636,0.17858585858586218,0.18653198653199093,0.23939393939393938,0.23555555555555555,0.2438510101010101,0.29519191919193233,0.2910202020202159,0.29915151515152943,0.014706884470861978,0.011720308565784921,0.02155746216125008,0.62,0.59,0.65,0.67,0.65,0.69,0.7066666666666664,0.6900000000000002,0.7200000000000002,0.73,0.72,0.745,0.7519999999999993,0.7419999999999994,0.7599999999999997,0.1489876178883054,0.12835308942734472,0.2684341924019745,0.625,0.59,0.65,0.67,0.65,0.69,0.7066666666666669,0.6933333333333331,0.7208333333333335,0.7325,0.72,0.7425,0.7519999999999994,0.7419999999999995,0.7599999999999996,0.15799714588604072,0.13178066895084176,0.2801248639647991
whobin_62,0.001,10,128,soft,100,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,softplus,0,10481474,0.8471615720524017,0.8630131004366811,0.8842794759825328,0.006510944853926187,0.880466472303207,0.9128498542274057,0.9285714285714286,0.005721695046172569,0.8825136612021858,0.8994672131147535,0.9344262295081968,0.0061493470328235905,0.9093806921675774,0.9210109289617491,0.9280510018214936,0.00408742722954147,0.9604040404040404,0.9602020202020202,0.98,0.815050505050505,0.7341666666666666,0.8688636363636364,0.8179461279461079,0.7637373737373525,0.8587710437710362,0.7544191919191919,0.7206439393939393,0.782260101010101,0.74303030303032,0.678616161616155,0.7744949494949809,0.9933765862951792,0.646446257968097,1.1243786843639956,0.98,0.9602020202020202,0.98,0.8875252525252526,0.8427272727272728,0.9322727272727273,0.9474410774410802,0.9062626262626182,0.9608754208754224,0.8025252525252525,0.7615656565656566,0.8204545454545454,0.7579393939394137,0.6925353535353482,0.783262626262658,0.8935185219614313,0.8262112772725483,1.0302003349905964,0.97,0.96,0.98,0.91,0.875,0.94,0.9,0.8766666666666666,0.9166666666666667,0.8275,0.8075,0.84,0.7959999999999987,0.7799999999999989,0.811999999999999,2.5843298648600728,2.355740512426791,3.320237399187521,0.97,0.96,0.98,0.91,0.85875,0.935,0.9000000000000001,0.8733333333333335,0.9166666666666669,0.825,0.8025,0.8375,0.789999999999999,0.7759999999999991,0.8099999999999987,2.6202701811997233,2.3760952983739525,3.2402884639695717
whobin_62,0.2,10,128,relu,75,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480274,0.8034934497816594,0.8619432314410476,0.8930131004366813,0.018319427878792954,0.8556851311953353,0.883622448979592,0.9067055393586005,0.011246738296256473,0.7062841530054644,0.8938661202185795,0.9371584699453552,0.03738963723650707,0.8902550091074681,0.908506375227687,0.9239526411657559,0.006786646677863,0.6604040404040404,0.5416161616161617,0.7591919191919192,0.5096464646464647,0.45224747474747473,0.5401262626262626,0.4960269360269356,0.4475252525252533,0.5243434343434317,0.5062121212121212,0.4725631313131313,0.5295328282828283,0.5204040404040331,0.4981818181818174,0.5396262626262582,0.08323084779066853,0.07210881814944851,0.13605379069404083,0.5982828282828283,0.3228787878787879,0.8463131313131314,0.6027777777777779,0.4432070707070707,0.7484848484848485,0.5759595959595933,0.49156565656565887,0.6199999999999927,0.547070707070707,0.5197348484848485,0.5661742424242424,0.5437171717171689,0.5280606060606041,0.567808080808075,0.10936891405057861,0.08354823367907185,0.16177286592273898,0.71,0.4825,0.85,0.615,0.57,0.645,0.6299999999999997,0.5941666666666665,0.663333333333333,0.6487499999999999,0.6225,0.685,0.6679999999999996,0.6419999999999998,0.6959999999999995,0.43760089240159683,0.3504209299691996,0.6697464581132688,0.69,0.48,0.84,0.605,0.56,0.64,0.623333333333333,0.5933333333333333,0.6599999999999996,0.6475,0.6218750000000001,0.68,0.6679999999999997,0.6400000000000001,0.6939999999999996,0.42493591760077104,0.3220198149989384,0.679749375896219
whobin_50,0.2,10,128,soft,75,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,softplus,0,10481497,0.47540983606557374,0.5207103825136612,0.7868852459016393,0.05928921457393757,0.4581056466302368,0.5160109289617485,0.5974499089253188,0.028781956740962556,0.46174863387978143,0.6508060109289621,0.8688524590163934,0.13124909191616685,0.5145719489981785,0.624649362477231,0.8729508196721312,0.1183197844716066,0.056363636363636366,0.054343434343434346,0.05858585858585859,0.11262626262626263,0.11060606060606061,0.11502525252525253,0.16760942760943048,0.16572390572390894,0.16981481481481803,0.22328282828282828,0.22151515151515153,0.22498737373737374,0.27842424242425656,0.2770909090909218,0.2801515151515286,0.0033618087562168274,0.0031912121106677962,0.0036182279622408837,0.08727272727272728,0.07555555555555556,0.10141414141414141,0.1387878787878788,0.13343434343434343,0.15191919191919193,0.19925925925926374,0.19252525252525626,0.20722222222222705,0.25590909090909086,0.24954545454545454,0.26410353535353537,0.31204040404041855,0.3052121212121344,0.31783838383839635,0.03293937273506662,0.022314529510013326,0.03778659005867095,0.46,0.43,0.49,0.525,0.505,0.545,0.5633333333333334,0.5433333333333333,0.5824999999999999,0.5925,0.575,0.6075,0.6189999999999998,0.6039999999999999,0.6339999999999998,0.36871046451543954,0.23423532158506363,0.4640899630056134,0.46,0.43,0.49,0.525,0.505,0.545,0.563333333333333,0.5433333333333333,0.5799999999999997,0.59,0.5775,0.605,0.616,0.6059999999999998,0.6319999999999998,0.3831029250944623,0.2364350754387688,0.46956848233773285
whobin_50,0.001,10,128,soft,25,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,softplus,0,10481470,0.7868852459016393,0.8308469945355192,0.855191256830601,0.011695106172065506,0.8296903460837887,0.85120218579235,0.8743169398907104,0.008152867915321205,0.8524590163934426,0.8775546448087431,0.8975409836065574,0.009052863400716824,0.8961748633879781,0.9138752276867033,0.9239526411657559,0.005707867238143048,0.23292929292929293,0.17742424242424243,0.29525252525252527,0.34484848484848485,0.2970202020202021,0.3900505050505051,0.4108417508417473,0.37685185185184555,0.4512121212121214,0.46719696969696967,0.43950757575757576,0.5065151515151516,0.5098989898989861,0.48792929292929277,0.5503434343434308,0.4538470601773543,0.4371533223422018,0.5381804055876647,0.8832323232323233,0.8303030303030303,0.9026262626262627,0.6856565656565656,0.6556313131313132,0.7375252525252526,0.7179124579124443,0.6881649831649627,0.7571717171717004,0.699469696969697,0.6663383838383838,0.7347222222222223,0.6713131313131298,0.6412828282828218,0.7000505050505125,0.9108493666592643,0.6557408929066989,1.0680023532390495,0.47,0.38,0.53,0.545,0.49124999999999996,0.585,0.6066666666666664,0.5566666666666665,0.6399999999999997,0.6487499999999999,0.608125,0.6725,0.6799999999999996,0.638,0.7019999999999996,4.719393286472634,2.8372611554200415,6.306155025867878,0.47,0.36,0.53,0.545,0.495,0.585,0.603333333333333,0.5566666666666665,0.6433333333333328,0.645,0.61,0.67,0.6759999999999997,0.6400000000000001,0.6979999999999997,4.747493547983575,2.9673340551180036,5.900458738392237
whobin_75,0.001,10,128,relu,25,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480215,0.8652094717668488,0.8828597449908926,0.9034608378870674,0.007419965565848502,0.8664238008500303,0.8848816029143903,0.9004250151791136,0.008391620228749105,0.8633879781420765,0.8833060109289612,0.9030054644808743,0.007257635003807212,0.8916211293260473,0.9043488160291442,0.9162112932604736,0.005140830970947647,0.5038383838383839,0.43454545454545457,0.5967676767676767,0.5007070707070707,0.4636363636363636,0.5275757575757576,0.5144781144781159,0.4918518518518577,0.5346127946127935,0.552070707070707,0.5348989898989899,0.5659090909090909,0.5764040404040328,0.5625454545454486,0.5924040404040338,0.44244646697389195,0.39418850779397185,0.5648685188942214,0.5306060606060605,0.39555555555555555,0.6280808080808081,0.5264141414141414,0.4718181818181818,0.5848737373737374,0.5363299663299688,0.511313131313134,0.5744612794612733,0.5723484848484848,0.5561868686868687,0.5860858585858586,0.5954343434343385,0.5749393939393872,0.6343232323232353,0.4552990362688317,0.41694912344952156,0.6179651351181905,0.73,0.65,0.79,0.72,0.685,0.765,0.7466666666666665,0.7233333333333333,0.7700000000000001,0.7625,0.745,0.7775,0.7739999999999992,0.7559999999999993,0.7899999999999993,1.0008972334547095,0.7699516251705818,1.7809084400657842,0.73,0.65,0.79,0.71,0.675,0.755,0.74,0.7224999999999996,0.7666666666666668,0.76,0.745,0.7775,0.7739999999999994,0.7579999999999992,0.789999999999999,1.0748358676019922,0.779173735949868,1.8609197120139351
whobin_75,0.2,10,128,soft,25,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,softplus,0,10481487,0.4663023679417122,0.5230965391621133,0.8269581056466302,0.09067649933011675,0.47965998785670916,0.5185003035822707,0.6338797814207651,0.027876385440160027,0.49453551912568305,0.5500273224043712,0.8319672131147541,0.09861037290084741,0.4840619307832423,0.5390391621129326,0.8770491803278688,0.07138599020707588,0.05414141414141414,0.052525252525252523,0.05595959595959596,0.11070707070707071,0.10898989898989898,0.11262626262626263,0.16666666666666977,0.164848484848488,0.168754208754212,0.2222222222222222,0.2206060606060606,0.22404040404040404,0.2781414141414269,0.2765252525252659,0.27959595959597244,0.004610889351224698,0.0043184249930334475,0.005018799802506438,0.05595959595959596,0.05393939393939394,0.058383838383838385,0.11212121212121212,0.1103030303030303,0.11444444444444445,0.16861952861953172,0.16639730639730954,0.17090909090909404,0.22444444444444445,0.2221212121212121,0.22686868686868686,0.2799797979798116,0.2778181818181953,0.28193939393940737,0.01573798176756748,0.006457259952743923,0.019380079898457997,0.8,0.78,0.83,0.835,0.815,0.85,0.8533333333333334,0.8399999999999999,0.8666666666666668,0.865,0.855,0.875,0.8739999999999994,0.8639999999999993,0.8839999999999997,0.23230978377936695,0.0327508854172598,0.3683944873437476,0.81,0.78,0.83,0.835,0.815,0.855,0.8500000000000005,0.84,0.8666666666666666,0.865,0.855,0.875,0.8739999999999997,0.8659999999999992,0.8859999999999992,0.3125455331602877,0.036428941575890675,0.378270738165102
whobin_94,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480241,0.6928675400291121,0.8483988355167398,0.8951965065502183,0.044413042253125826,0.5607385811467445,0.8791933916423714,0.9057337220602527,0.034080094669683605,0.5983606557377049,0.8660109289617485,0.9030054644808743,0.04016192701574273,0.6584699453551912,0.8865437158469943,0.9075591985428051,0.025202552612772017,0.6137373737373737,0.467979797979798,0.7084848484848485,0.5108080808080808,0.47297979797979794,0.5494444444444444,0.4864646464646451,0.46336700336700226,0.5205050505050517,0.49772727272727274,0.47732323232323237,0.5321464646464646,0.514747474747472,0.4996363636363621,0.546909090909085,0.16121147333195168,0.13010545701255932,0.2711440401586979,0.6430303030303031,0.4486363636363636,0.7595959595959596,0.5422222222222222,0.47419191919191916,0.5828787878787879,0.501447811447812,0.471043771043772,0.5398821548821537,0.49616161616161614,0.47679292929292927,0.5314520202020202,0.5079595959595957,0.4932424242424232,0.5394747474747411,0.16740337449476805,0.13426937142553974,0.274433803264849,0.8,0.74,0.86,0.74,0.71,0.765,0.7366666666666668,0.7166666666666668,0.7600000000000001,0.7475,0.73,0.7675,0.7579999999999992,0.7379999999999995,0.7779999999999991,0.7055715546546383,0.2558651905303634,1.1175617221959657,0.8,0.73,0.86,0.74,0.715,0.765,0.7399999999999998,0.7166666666666665,0.76,0.7475,0.7275,0.77,0.7579999999999995,0.7399999999999995,0.7779999999999991,0.6566439351361142,0.2561608059303386,1.1015697876464539
whobin_50,0.001,10,128,relu,25,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480187,0.8387978142076503,0.858715846994536,0.8852459016393442,0.008298952638042378,0.8451730418943534,0.867468123861566,0.8943533697632058,0.013116322512975141,0.8838797814207651,0.9056967213114757,0.9207650273224044,0.006891680465422992,0.8920765027322405,0.9099544626593805,0.924863387978142,0.006664843679606118,0.2380808080808081,0.212979797979798,0.2735353535353535,0.3378282828282828,0.32166666666666666,0.35744949494949496,0.4010101010100946,0.3888720538720499,0.4135858585858536,0.4480050505050505,0.4356186868686869,0.45968434343434345,0.48787878787878564,0.47706060606060663,0.4988888888888834,0.3593934573912935,0.3262879625869264,0.44780753908504567,0.5393939393939394,0.43267676767676766,0.6451010101010102,0.5532323232323232,0.48454545454545456,0.6378282828282829,0.5462289562289537,0.5118518518518504,0.5978956228956138,0.5754292929292929,0.5588383838383838,0.588459595959596,0.5915555555555508,0.5762727272727202,0.6283737373737348,0.47929330254500513,0.4322671361448548,0.6249474227085119,0.47,0.43,0.51,0.54,0.52,0.565,0.6,0.5766666666666664,0.6266666666666663,0.635,0.615,0.66,0.6659999999999998,0.6419999999999999,0.6879999999999997,1.9974826441870621,1.522784854134368,3.06391132170821,0.47,0.43,0.51,0.54,0.515,0.56,0.5999999999999999,0.5766666666666664,0.6266666666666665,0.6375,0.615,0.6625,0.6659999999999998,0.6459999999999997,0.6919999999999996,1.9579640311342248,1.5273216978292796,2.9445501799799416
whobin_75,0.001,10,128,relu,100,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480220,0.8779599271402551,0.9081967213114759,0.9234972677595629,0.008084641537767636,0.9156041287188829,0.9268184578020643,0.9356405585913783,0.004520383846845612,0.8661202185792349,0.9089071038251366,0.9234972677595629,0.008392204485182327,0.924863387978142,0.93561475409836,0.9435336976320583,0.0037139574957750624,0.4898989898989899,0.36343434343434344,0.7058585858585859,0.5912121212121212,0.4537373737373737,0.8287878787878787,0.6048484848484748,0.4989898989899019,0.6610774410774178,0.5828787878787879,0.5338888888888889,0.6046969696969697,0.575272727272727,0.5471111111111107,0.6037575757575692,0.6016538191177037,0.2695030844297941,0.7013684657373439,0.6952525252525252,0.4902020202020202,0.8472727272727273,0.5989393939393939,0.5192676767676767,0.7839646464646465,0.5902356902356851,0.5275252525252544,0.6617676767676517,0.5775757575757576,0.5411742424242425,0.6035479797979798,0.573030303030296,0.5440202020202001,0.5994444444444385,0.56001284123321,0.2977808276880599,0.6551406322442586,0.63,0.5,0.79,0.67,0.56,0.865,0.6799999999999998,0.5999999999999996,0.7566666666666664,0.685,0.625,0.73,0.6899999999999997,0.6439999999999999,0.7259999999999994,1.6174547679813966,1.0710467788629903,2.487780979911391,0.63,0.5,0.79,0.655,0.56,0.8362499999999999,0.6666666666666667,0.6033333333333328,0.7499999999999998,0.67625,0.625,0.723125,0.6879999999999996,0.6459999999999999,0.7219999999999996,1.620434974176017,1.0389726614996917,2.6142852737786266
whobin_50,0.001,10,128,relu,100,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480201,0.8715846994535519,0.8940437158469947,0.9153005464480874,0.008807651561536858,0.9162112932604736,0.9351548269581058,0.9480874316939891,0.00476904461259966,0.912568306010929,0.9321174863387978,0.9439890710382514,0.005916089246881522,0.9289617486338798,0.9455828779599268,0.9549180327868853,0.00521377692871581,0.4596969696969697,0.3527272727272727,0.6638383838383838,0.5269696969696969,0.46126262626262626,0.6029040404040404,0.5712457912457853,0.5164646464646475,0.6201178451178322,0.6017929292929294,0.5669444444444445,0.6449747474747475,0.6215959595959628,0.5921111111111048,0.660909090909097,0.5108051519570711,0.28583134110952857,0.6784701433832067,0.5713131313131313,0.41015151515151516,0.7933333333333333,0.5773737373737373,0.4777272727272728,0.8244949494949495,0.5787205387205352,0.501952861952865,0.6577272727272416,0.5677272727272727,0.5249368686868687,0.5932954545454545,0.5575151515151441,0.5310505050505012,0.5887474747474679,0.5606641196234404,0.3276337151742487,0.7955153512567212,0.45,0.1825,0.68,0.525,0.31,0.69,0.5416666666666665,0.4266666666666668,0.6358333333333328,0.5725,0.51,0.625,0.5960000000000001,0.5619999999999999,0.64,2.9401595745178954,1.7514797634120334,3.720554988274366,0.415,0.17,0.68,0.4725,0.32,0.6775,0.5233333333333332,0.4366666666666667,0.6399999999999996,0.5775,0.5175,0.6275,0.6020000000000001,0.5680000000000003,0.6379999999999998,2.7417224096506523,1.6699509648539395,3.5866141926526094
whobin_75,0.2,10,128,soft,75,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,softplus,0,10481489,0.4663023679417122,0.5674316939890709,0.8360655737704918,0.11302437073128281,0.4851244687310261,0.5491499696417732,0.7887067395264117,0.053284863600966494,0.49453551912568305,0.6375819672131147,0.8469945355191257,0.13914500043497055,0.4895264116575592,0.6366029143897994,0.8797814207650273,0.12365337594135534,0.056767676767676765,0.05454545454545454,0.0597979797979798,0.11323232323232323,0.11131313131313131,0.11585858585858586,0.1688215488215522,0.1669360269360302,0.17131313131313494,0.2247979797979798,0.22297979797979797,0.22707070707070706,0.280121212121225,0.2785050505050628,0.2822222222222352,0.00431157833564657,0.00401899196049147,0.004660992321512684,0.08303030303030302,0.07287878787878788,0.09782828282828283,0.13797979797979798,0.1317171717171717,0.14936868686868687,0.19797979797980214,0.18994949494949875,0.20606060606061083,0.2545454545454545,0.2470580808080808,0.26292929292929296,0.3094747474747618,0.30322222222223577,0.3169292929293055,0.0327373116406115,0.02458788954311824,0.0370339757855283,0.56,0.53,0.58,0.615,0.595,0.64,0.6533333333333331,0.6366666666666666,0.6733333333333331,0.6775,0.6625,0.695,0.6979999999999997,0.6819999999999999,0.714,0.34378225397150397,0.25106232040373516,0.4297293863565276,0.56,0.5275000000000001,0.5825,0.615,0.595,0.635,0.653333333333333,0.6366666666666664,0.6699999999999998,0.675,0.6625,0.69,0.6959999999999994,0.6819999999999996,0.7139999999999996,0.36601292677213676,0.25584334601643355,0.4355831279567857
whobin_94,0.2,10,128,soft,100,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,softplus,0,10481483,0.47889374090247455,0.6292139737991269,0.8442503639010189,0.13691035494789186,0.4965986394557823,0.6471185617103983,0.8751214771622935,0.10324649488344344,0.4959016393442623,0.7002322404371586,0.8797814207650273,0.1402172182989805,0.5004553734061931,0.6771584699453552,0.8674863387978142,0.1087461998400024,0.08606060606060606,0.07777777777777778,0.09676767676767677,0.15272727272727274,0.14333333333333334,0.16106060606060607,0.21198653198653697,0.20377104377104854,0.21993265993266375,0.26954545454545453,0.2607323232323232,0.2781818181818182,0.32420202020203676,0.31523232323233913,0.33187878787880304,0.023720474351006497,0.02109615702930319,0.028221906038748062,0.10707070707070707,0.09393939393939393,0.13580808080808082,0.17696969696969697,0.16656565656565656,0.19818181818181818,0.2375420875420895,0.2273400673400705,0.2521380471380476,0.2946212121212121,0.285239898989899,0.3037878787878788,0.3486262626262786,0.3391717171717324,0.3563737373737523,0.04032307510889312,0.03156996067602339,0.04826763636875003,0.79,0.77,0.82,0.82,0.805,0.84,0.8466666666666667,0.8333333333333336,0.8566666666666669,0.8575,0.8475,0.87,0.8699999999999993,0.8619999999999992,0.8779999999999996,0.21669680290607818,0.11768412763833264,0.31278331630724077,0.79,0.76,0.82,0.82,0.805,0.835,0.8433333333333336,0.8333333333333333,0.8566666666666669,0.8575,0.8475,0.8675,0.8699999999999989,0.8599999999999991,0.8779999999999992,0.2352285534629407,0.12053695707017889,0.3153146419082101
whobin_75,0.2,10,128,relu,75,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480260,0.8069216757741348,0.8876138433515479,0.9052823315118397,0.01474960015983149,0.8694596235579842,0.8897935640558592,0.914996964177292,0.008600114416675178,0.7773224043715847,0.8715983606557381,0.907103825136612,0.025046982488527134,0.8738615664845173,0.9098497267759563,0.9234972677595629,0.0074432186681785755,0.7159595959595959,0.5284848484848484,0.8274747474747475,0.5545454545454546,0.471010101010101,0.6072727272727273,0.5256565656565628,0.46841750841751034,0.5576430976430946,0.5232828282828282,0.49737373737373736,0.5436363636363636,0.53450505050505,0.5181414141414135,0.5536565656565606,0.08985899599536461,0.0738099917299203,0.14115811038533657,0.6175757575757576,0.328030303030303,0.8476767676767677,0.5670707070707071,0.4803535353535353,0.668030303030303,0.5657912457912468,0.5225084175084181,0.5923905723905651,0.5546464646464646,0.5360858585858586,0.581590909090909,0.5617777777777739,0.5336060606060545,0.5914747474747388,0.10195631477064115,0.084354619213935,0.1551181514944101,0.77,0.57,0.88,0.7,0.64,0.77,0.7066666666666664,0.6633333333333336,0.7433333333333332,0.7175,0.6825,0.7475,0.7279999999999995,0.6939999999999996,0.7579999999999992,0.32905629618236587,0.20323415429100228,0.620327837992711,0.74,0.56,0.88,0.69,0.635,0.755,0.6999999999999998,0.6599999999999998,0.7366666666666666,0.71375,0.6775,0.745,0.7239999999999995,0.6919999999999995,0.7559999999999993,0.35654780585547396,0.20127116244624,0.6401372506708659
whobin_50,0.001,10,128,relu,50,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10480198,0.8387978142076503,0.8713387978142076,0.8961748633879781,0.01152147273400432,0.8907103825136612,0.9095173041894354,0.9280510018214936,0.007894000116499269,0.9043715846994536,0.9227868852459015,0.9385245901639344,0.0067687913820171,0.9175774134790529,0.9293169398907096,0.9389799635701275,0.004592539573754067,0.49383838383838385,0.36262626262626263,0.6433333333333333,0.5188383838383839,0.4707323232323232,0.5540151515151515,0.5505050505050477,0.5151683501683528,0.5819360269360231,0.5803787878787878,0.5508207070707071,0.6078156565656565,0.5999393939393862,0.5729090909090825,0.63382828282828,0.4555845086203192,0.3803146632504974,0.5625810401208038,0.4683838383838384,0.3115151515151515,0.649090909090909,0.6058080808080808,0.45260101010101006,0.77,0.5843097643097558,0.5235185185185209,0.6375420875420741,0.586919191919192,0.5577525252525253,0.6099494949494949,0.5819999999999943,0.5531111111111064,0.6246565656565621,0.5333897983612033,0.3893712433180383,0.6623126774385559,0.5,0.34,0.65,0.54,0.48624999999999996,0.6,0.5799999999999998,0.55,0.6299999999999997,0.6175,0.5925,0.6575,0.6519999999999997,0.6259999999999998,0.6814999999999996,2.2577301666772014,1.4714544925171211,3.234856877890112,0.495,0.34,0.66,0.535,0.48,0.6,0.5833333333333333,0.5499999999999999,0.6266666666666664,0.62625,0.6,0.655625,0.6539999999999999,0.632,0.6879999999999998,2.235326306682044,1.3754687935928276,3.052449711584166
