dataset,learning_rate,epochs,batch_size,activation,nodes_per_layer,num_layers,optimizer,target_indices,target_vals,mod_indices,new_vals,threshold,strategy,loss,epsilon,lrdecay,method,fixed_seed,chtc_num,min_acc_test,avg_acc_test,max_acc_test,stdev_acc_test,min_acc_train,avg_acc_train,max_acc_train,stdev_acc_train,top1,top1_25,top1_75,top2,top2_25,top2_75,top3,top3_25,top3_75,top4,top4_25,top4_75,top5,top5_25,top5_75,gradnorm,gradnorm_25,gradnorm_75
whobin,0.3,10,128,relu,25,5,sgd,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,1,10481417,0.5642076502732241,0.7776639344262294,0.8592896174863388,0.06383199462322561,0.6589253187613844,0.7132604735883422,0.7987249544626593,0.025317031561512864,0.98,0.5023232323232323,1.0,0.6884343434343434,0.5859848484848486,0.8647727272727272,0.7001346801346646,0.6017340067340071,0.7960437710437448,0.7217676767676768,0.6215530303030303,0.807020202020202,0.7362828282828441,0.6407575757575767,0.8289595959596404,0.07728006509516566,0.06777843082342914,0.10671775865252048
whobin,0.2,10,128,relu,100,5,sgd,0,0,0,0,0.5,random,None,0.2,0.8,adversarial,0,10481447,0.6871584699453552,0.8192076502732238,0.8797814207650273,0.03568279859986685,0.7071948998178507,0.7503825136612022,0.8337887067395264,0.03198198144584849,0.5725252525252525,0.29888888888888887,0.7915151515151515,0.4952525252525253,0.44765151515151513,0.5294444444444445,0.490202020202018,0.452037037037034,0.562121212121204,0.512929292929293,0.4547222222222222,0.5639520202020203,0.5157171717171649,0.4700202020202018,0.5702121212121074,0.07426619159788848,0.06596953000533824,0.0909615162195751
whobin,0.3,10,128,relu,25,5,sgd,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,1,10481416,0.5642076502732241,0.7776639344262294,0.8592896174863388,0.06383199462322561,0.6589253187613844,0.7132604735883422,0.7987249544626593,0.025317031561512864,0.98,0.5023232323232323,1.0,0.6884343434343434,0.5859848484848486,0.8647727272727272,0.7001346801346646,0.6017340067340071,0.7960437710437448,0.7217676767676768,0.6215530303030303,0.807020202020202,0.7362828282828441,0.6407575757575767,0.8289595959596404,0.07728006509516566,0.06777843082342914,0.10671775865252048
whobin,0.2,10,128,relu,100,5,sgd,0,0,0,0,0.05,random,None,0.5,0.8,adversarial,1,10481414,0.6092896174863388,0.7521857923497268,0.8319672131147541,0.04208803333598607,0.5391621129326047,0.6499681238615662,0.7795992714025501,0.039804171201641904,0.3398989898989899,0.20732323232323233,0.523989898989899,0.422020202020202,0.2917676767676768,0.5592424242424242,0.4531986531986501,0.35262626262625607,0.5566666666666646,0.4793181818181818,0.4035479797979798,0.5739267676767676,0.5083232323232304,0.44697979797980364,0.5825454545454514,0.023084551582964095,0.017835782165708323,0.027746747692978368
whobin,0.1,10,128,soft,75,5,sgd,0,0,0,0,0.4,random,None,0.0,0.8,softplus,0,10481460,0.49863387978142076,0.5302595628415302,0.8155737704918032,0.06781913227430449,0.476775956284153,0.5223861566484517,0.6092896174863388,0.023811346086572625,0.056363636363636366,0.05414141414141414,0.05919191919191919,0.11292929292929293,0.11080808080808081,0.11545454545454545,0.16814814814815132,0.16632996632996944,0.17016835016835374,0.22335858585858587,0.22181818181818183,0.22515151515151516,0.278585858585872,0.2771313131313264,0.28009090909092316,0.0033469997395981716,0.0031641595836042567,0.0036600513924165677
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.01,random,None,0.0,0.8,standard,0,10481451,0.6038251366120219,0.8408060109289619,0.8961748633879781,0.04519750677009576,0.6211293260473588,0.8657604735883424,0.907103825136612,0.05255373294922367,0.6244444444444445,0.4818686868686869,0.6884848484848485,0.5926262626262626,0.4546212121212121,0.6855808080808081,0.519831649831648,0.42734006734006263,0.5674074074074029,0.5007070707070707,0.4211237373737374,0.527979797979798,0.5045252525252486,0.4302121212121285,0.526060606060601,0.18248997608532758,0.11180996977969697,0.2707716428613964
whobin,0.2,10,128,relu,100,5,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,0,10481447,0.5601092896174863,0.7676366120218576,0.8510928961748634,0.06529857297472937,0.4918032786885246,0.6778779599271401,0.8060109289617486,0.06762525923212462,0.22737373737373737,0.13626262626262625,0.3321717171717171,0.24464646464646464,0.19507575757575757,0.30073232323232324,0.2710437710437685,0.24491582491582603,0.3123232323232253,0.3088383838383838,0.2907954545454545,0.3364141414141414,0.34793939393940976,0.33351515151516686,0.37077777777779236,0.057532312111932854,0.04915214260056178,0.06515814928697629
whobin,0.3,10,128,relu,25,5,sgd,0,0,0,0,0.2,random,None,0.2,0.8,adversarial,1,10481416,0.8101092896174863,0.8426775956284152,0.8702185792349727,0.008306909643642748,0.7404371584699454,0.8153187613843355,0.855191256830601,0.0234215431653121,1.0,0.6058585858585859,1.0,0.7064646464646465,0.5843434343434344,0.808510101010101,0.709629629629609,0.6016161616161562,0.7732828282828045,0.7073737373737374,0.6260984848484848,0.7648863636363636,0.6986868686868786,0.6436060606060642,0.758171717171737,0.10449813249489819,0.03409790938967457,0.16441852035100296
whobin,0.3,10,128,relu,25,5,sgd,0,0,0,0,0.2,random,None,0.2,0.8,adversarial,1,10481417,0.8101092896174863,0.8426775956284152,0.8702185792349727,0.008306909643642748,0.7404371584699454,0.8153187613843355,0.855191256830601,0.0234215431653121,1.0,0.6058585858585859,1.0,0.7064646464646465,0.5843434343434344,0.808510101010101,0.709629629629609,0.6016161616161562,0.7732828282828045,0.7073737373737374,0.6260984848484848,0.7648863636363636,0.6986868686868786,0.6436060606060642,0.758171717171737,0.10449813249489819,0.03409790938967457,0.16441852035100296
whobin,0.3,10,128,relu,75,5,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,1,10481416,0.6967213114754098,0.772459016393443,0.8333333333333334,0.028188671702270397,0.5710382513661202,0.7179644808743171,0.802367941712204,0.047246143028065596,0.5713131313131313,0.29500000000000004,1.0,0.5254545454545454,0.3875252525252525,0.6141666666666666,0.5075757575757591,0.4067003367003355,0.585050505050498,0.5091919191919192,0.4268308080808081,0.5943560606060606,0.5343434343434348,0.45478787878788385,0.6114747474747465,0.05008332547489232,0.01963565526969971,0.08367594572405267
whobin,0.3,10,128,relu,75,5,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,1,10481417,0.6967213114754098,0.772459016393443,0.8333333333333334,0.028188671702270397,0.5710382513661202,0.7179644808743171,0.802367941712204,0.047246143028065596,0.5713131313131313,0.29500000000000004,1.0,0.5254545454545454,0.3875252525252525,0.6141666666666666,0.5075757575757591,0.4067003367003355,0.585050505050498,0.5091919191919192,0.4268308080808081,0.5943560606060606,0.5343434343434348,0.45478787878788385,0.6114747474747465,0.05008332547489232,0.01963565526969971,0.08367594572405267
whobin,0.1,10,128,relu,100,5,sgd,0,0,0,0,0.0,random,None,0.5,0.8,adversarial,1,10481413,0.7595628415300546,0.760095628415301,0.8128415300546448,0.005301162574748383,0.586976320582878,0.5884153005464478,0.7308743169398907,0.014317669860004184,0.98,0.98,0.98,0.98,0.98,0.99,0.9866666666666667,0.98,0.9866666666666667,0.985,0.985,0.99,0.9880000000000001,0.984,0.9880000000000001,0.0003761217639440945,0.00019508081912975533,0.000535610771910592
whobin,0.1,10,128,relu,50,5,sgd,0,0,0,0,0.01,random,None,0.0,0.8,standard,0,10481452,0.5068306010928961,0.8066666666666662,0.8688524590163934,0.06104233613680875,0.5500910746812386,0.815532786885246,0.8929872495446266,0.06878143879979441,0.12474747474747475,0.09797979797979799,0.15616161616161617,0.1761111111111111,0.162020202020202,0.19525252525252526,0.2230639730639764,0.21331649831650312,0.2375252525252544,0.27335858585858586,0.2623106060606061,0.2859848484848485,0.3245454545454678,0.3107979797979951,0.33610101010102383,0.04579622793404453,0.035436427039086955,0.06549152323120097
whobin,0.2,10,128,soft,75,5,sgd,0,0,0,0,0.01,random,None,0.0,0.8,softplus,0,10481459,0.49863387978142076,0.6612841530054646,0.8702185792349727,0.14303752582167317,0.49635701275045535,0.6373406193078325,0.8615664845173042,0.1182525915256694,0.08252525252525253,0.07171717171717172,0.09878787878787879,0.13797979797979798,0.13111111111111112,0.15164141414141413,0.196700336700341,0.18914141414141827,0.20599326599327072,0.25207070707070706,0.24488636363636362,0.26178030303030303,0.30606060606062047,0.2997979797979928,0.313848484848499,0.02764144995249472,0.023637192408251836,0.030327198581255085
whobin,0.3,10,128,soft,100,5,sgd,0,0,0,0,0.4,random,None,0.0,0.8,softplus,0,10481458,0.5614754098360656,0.8206010928961747,0.8770491803278688,0.05587678191417626,0.6675774134790529,0.8168579234972675,0.8802367941712204,0.03132375801631583,0.8274747474747475,0.6072727272727273,0.8832828282828283,0.6032323232323232,0.5535353535353535,0.6457070707070708,0.5805387205387142,0.5515151515151454,0.6049158249158165,0.5787373737373738,0.5526641414141413,0.6101262626262627,0.6089292929292891,0.5494040404040348,0.6344848484848511,0.12608446430138254,0.09798106722827304,0.13830690372351354
whobin,0.1,10,128,relu,100,5,sgd,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,1,10481413,0.8387978142076503,0.8442076502732231,0.8442622950819673,0.0005437089820254761,0.714936247723133,0.716056466302367,0.8269581056466302,0.01114603413152224,1.0,0.98,1.0,0.99,0.98,0.99,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.99,0.985,0.995,0.9919999999999999,0.9880000000000001,0.9919999999999999,0.0007045266355024264,0.00033548187651171623,0.0009230026952627937
whobin,0.2,10,128,relu,50,5,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,0,10481447,0.5437158469945356,0.7272950819672129,0.855191256830601,0.0787861274235923,0.4494535519125683,0.6756693989071039,0.7946265938069217,0.0774155645010003,0.15878787878787878,0.11934343434343435,0.20727272727272728,0.20247474747474747,0.1831060606060606,0.22863636363636364,0.24838383838383804,0.23239057239057445,0.2701010101010067,0.2927777777777778,0.27760101010101007,0.3123358585858586,0.33735353535354984,0.32381818181819727,0.3542424242424397,0.05196467679540487,0.04730244897670828,0.058294814568204276
