dataset,learning_rate,epochs,batch_size,activation,nodes_per_layer,num_layers,optimizer,target_indices,target_vals,mod_indices,new_vals,threshold,strategy,loss,epsilon,lrdecay,method,fixed_seed,chtc_num,min_acc_test,avg_acc_test,max_acc_test,stdev_acc_test,min_acc_train,avg_acc_train,max_acc_train,stdev_acc_train,top1,top1_25,top1_75,top2,top2_25,top2_75,top3,top3_25,top3_75,top4,top4_25,top4_75,top5,top5_25,top5_75,gradnorm,gradnorm_25,gradnorm_75
whobin,0.2,10,128,relu,100,5,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,1,102412507,0.6065573770491803,0.6737431693989073,0.7568306010928961,0.03429553864362101,0.7071948998178507,0.7435109289617488,0.7795992714025501,0.012823330480771968,0.5319191919191919,0.3474747474747475,0.7577777777777777,0.46590909090909094,0.37262626262626264,0.5768181818181819,0.4556902356902337,0.3892592592592541,0.5283670033670016,0.46512626262626267,0.41085858585858587,0.5278409090909091,0.485656565656566,0.43913131313132125,0.5436767676767675,0.02445757566512065,0.008993560321187727,0.036156986608265204
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.3,random,None,0.5,0.8,adversarial,0,102412125,0.5013661202185792,0.7975819672131148,0.8647540983606558,0.05160935861414139,0.5136612021857924,0.7171903460837886,0.7896174863387978,0.0483361388995327,0.3986868686868687,0.2904040404040404,0.49292929292929294,0.36777777777777776,0.3174494949494949,0.40404040404040403,0.3636026936026893,0.33052188552188017,0.38915824915823993,0.3777272727272727,0.3584848484848485,0.4027777777777778,0.40402020202021593,0.3895858585858709,0.4306464646464706,0.10082299572929856,0.08170557488086577,0.13204402994765055
whobin,0.2,10,128,soft,3,3,sgd,0,0,0,0,0.01,random,None,0.2,0.8,softplus,0,10204218,0.49863387978142076,0.8331010928961747,0.8879781420765027,0.09752032793952303,0.4872495446265938,0.8437659380692167,0.8979963570127505,0.1012306060647088,0.3622222222222222,0.3266161616161616,0.3991919191919192,0.4827272727272727,0.386010101010101,0.5048737373737374,0.4837037037037076,0.4003030303030291,0.5061616161616175,0.48772727272727273,0.41946969696969694,0.5176388888888889,0.5154949494949417,0.45536363636363925,0.5574646464646458,0.6757627119855134,0.5059968634095116,0.7986225367467572
whobin,0.2,10,128,relu,5,3,sgd,0,0,0,0,0.1,random,None,0.5,0.8,adversarial,0,10177633,0.5013661202185792,0.818688524590164,0.8647540983606558,0.07244536420770124,0.48451730418943534,0.7269717668488159,0.8155737704918032,0.060044821606500445,0.273030303030303,0.255050505050505,0.2931818181818182,0.3207070707070707,0.29888888888888887,0.3431565656565656,0.3684175084175021,0.35129629629629144,0.3867340067340013,0.3953282828282828,0.38292929292929295,0.41212121212121217,0.4217777777777876,0.41092929292930214,0.4361414141414203,0.2951874978746729,0.263880310679527,0.34416342868745353
whobin,0.2,10,128,relu,3,3,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,0,10203751,0.49863387978142076,0.7446448087431695,0.8510928961748634,0.1292021411871649,0.4831511839708561,0.6746083788706738,0.7795992714025501,0.10191009241194725,0.6752525252525252,0.6264646464646465,0.7226262626262626,0.458939393939394,0.43977272727272726,0.4773737373737374,0.43356902356901794,0.4168350168350118,0.45764309764309563,0.42608585858585857,0.40934343434343434,0.4518560606060606,0.4423030303030424,0.4254242424242554,0.47300000000000847,0.3482715894331877,0.259869972761394,0.39075724044414784
whobin,0.2,10,128,relu,3,3,sgd,0,0,0,0,0.4,random,None,0.2,0.8,standard,0,10203715,0.49863387978142076,0.7857923497267758,0.8661202185792349,0.12330580206041553,0.4822404371584699,0.7955965391621126,0.8770491803278688,0.13166529135746075,0.3991919191919192,0.37489898989898995,0.4315151515151515,0.4413131313131313,0.41583333333333333,0.4726262626262626,0.4662962962962919,0.4447138047138014,0.489764309764309,0.4727777777777778,0.4515025252525252,0.4935858585858586,0.5002020202020225,0.4804747474747516,0.5226464646464664,0.5296661452249084,0.3883961433503521,0.6468315395254272
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,0,102412147,0.5027322404371585,0.7884972677595629,0.8647540983606558,0.05474900584936883,0.5295992714025501,0.7101593806921678,0.8028233151183971,0.05329750321661032,0.40555555555555556,0.32646464646464646,0.48267676767676765,0.3596969696969697,0.3165909090909091,0.3932828282828283,0.3599663299663234,0.3322222222222169,0.3812962962962935,0.3763383838383838,0.3591287878787879,0.3959722222222222,0.40266666666667894,0.3891616161616305,0.42371717171717915,0.10326630279623256,0.08201534734327234,0.13331585809087254
whobin,0.01,10,128,relu,5,2,adam,0,0,0,0,0.3,random,None,0.5,0.8,adversarial,1,10204033,0.6939890710382514,0.8199863387978142,0.8510928961748634,0.021158423902255374,0.6835154826958105,0.75129781420765,0.8091985428051002,0.024529826720348615,0.3808080808080808,0.3192929292929293,0.45212121212121215,0.44676767676767676,0.3757323232323232,0.530959595959596,0.439898989898984,0.38976430976430587,0.509646464646466,0.45590909090909093,0.4117676767676768,0.5125126262626263,0.4920404040404089,0.45247474747475164,0.5459797979797988,0.4391372252531348,0.36970299754471436,0.5024573469134357
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.0,random,None,0.5,0.8,adversarial,0,10241214,0.5095628415300546,0.8240163934426225,0.8743169398907104,0.041289559268893,0.6589253187613844,0.7569990892531874,0.8087431693989071,0.02850242171587174,0.2474747474747475,0.16035353535353536,0.32833333333333337,0.3807070707070707,0.26015151515151513,0.44866161616161615,0.43693602693602507,0.3294276094276063,0.48893939393939256,0.4586868686868687,0.37449494949494955,0.49752525252525254,0.4754545454545446,0.4147474747474867,0.5059595959595906,0.11037126104841416,0.0965396925123449,0.16414747231365845
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.05,random,None,0.5,0.8,adversarial,0,102411772,0.8073770491803278,0.8226912568306011,0.8387978142076503,0.00633825310925123,0.7049180327868853,0.768633879781421,0.8010018214936248,0.014568772422435448,0.4197979797979798,0.32520202020202016,0.6764646464646465,0.5435858585858586,0.4632323232323232,0.6618181818181817,0.6029629629629557,0.538434343434336,0.658670033670018,0.6176767676767676,0.5780808080808081,0.6560606060606061,0.6323232323232306,0.5998989898989819,0.663282828282832,0.23609127635267568,0.18075789061964234,0.29961000534419063
whobin,0.01,10,128,relu,3,2,adam,0,0,0,0,0.2,random,None,0.2,0.8,standard,0,10204052,0.5013661202185792,0.8563524590163933,0.8866120218579235,0.03746228208552985,0.5050091074681239,0.8729826958105646,0.9030054644808743,0.03869201771892743,0.406969696969697,0.38222222222222224,0.46626262626262627,0.45222222222222225,0.40297979797979794,0.4809090909090909,0.47690235690235633,0.4559595959595953,0.5171212121212094,0.5071464646464646,0.4906060606060606,0.5376136363636363,0.5437777777777737,0.5221919191919198,0.5719393939393916,1.0890320285092856,1.0294836344088936,1.3104336382394566
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.3,random,None,0.5,0.8,adversarial,0,102411775,0.7923497267759563,0.8191256830601092,0.8401639344262295,0.009194709655991175,0.6967213114754098,0.7402276867030967,0.7782331511839709,0.014337165388106575,0.5404040404040404,0.4571212121212121,0.6734343434343435,0.6331313131313131,0.5823484848484848,0.6897474747474748,0.6269696969696863,0.5736531986531954,0.691952861952833,0.6334343434343435,0.5872474747474747,0.6854292929292929,0.6509898989898979,0.592999999999994,0.6917777777777818,0.24646422331351486,0.18863675687504627,0.2906927793406569
whobin,0.01,10,128,relu,3,2,adam,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,1,10204039,0.7991803278688525,0.8202732240437158,0.8401639344262295,0.007936017995055498,0.6329690346083788,0.6829599271402549,0.7317850637522769,0.022186788690349145,0.7480808080808081,0.4915151515151515,0.7668686868686869,0.7580808080808081,0.6429292929292929,0.7688888888888888,0.8095286195285938,0.6674242424242312,0.8165656565656285,0.8689393939393939,0.6736489898989899,0.9753535353535353,0.8243838383838312,0.6497676767676934,0.8632727272727759,0.0950005979455925,0.07207624871324873,0.10026092545149987
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,0,102412124,0.5040983606557377,0.8061065573770492,0.8647540983606558,0.045551149773224775,0.5569216757741348,0.7267395264116575,0.7987249544626593,0.040113392317911556,0.32575757575757575,0.24171717171717172,0.3977777777777778,0.3502020202020202,0.29275252525252526,0.3946717171717171,0.3573063973063906,0.32124579124578645,0.39079124579123725,0.3781818181818182,0.3545959595959596,0.4045580808080808,0.4069696969697074,0.38839393939395456,0.4301919191919268,0.1037138575104748,0.0844788743950537,0.13690677605130683
whobin,0.3,10,128,relu,10,3,sgd,0,0,0,0,0.5,random,None,0.5,0.8,adversarial,1,10203904,0.6721311475409836,0.7495765027322405,0.8456284153005464,0.038737973843713094,0.7204007285974499,0.7675000000000002,0.8123861566484517,0.01722470660945951,0.8660606060606061,0.6534848484848484,0.98,0.6152020202020202,0.5675252525252525,0.6815909090909091,0.5943771043771013,0.5378787878787864,0.6488047138047012,0.6055050505050505,0.5531565656565657,0.6540277777777778,0.6217171717171655,0.5724747474747436,0.6640707070706959,0.0829463450374174,0.06899915471427327,0.09960888026980178
whobin,0.2,10,128,relu,100,5,sgd,0,0,0,0,0.4,random,None,0.5,0.8,adversarial,1,102412506,0.6010928961748634,0.6730737704918033,0.7622950819672131,0.038194090120214685,0.7226775956284153,0.7529690346083785,0.7841530054644809,0.01292113193360983,0.48696969696969694,0.3144949494949495,0.7067171717171717,0.4438888888888889,0.3633585858585858,0.556010101010101,0.4366666666666606,0.37804713804713264,0.5126430976431013,0.4536868686868687,0.4023737373737374,0.5113005050505051,0.47662626262626495,0.4306666666666746,0.5265656565656538,0.02350193066015506,0.008648746846341168,0.03805954367694308
whobin,0.3,10,128,relu,5,5,sgd,0,0,0,0,0.05,random,None,0.5,0.8,adversarial,0,10203840,0.49863387978142076,0.6932650273224045,0.8688524590163934,0.1578990866181274,0.48178506375227687,0.6601457194899818,0.8392531876138434,0.12574250659807712,0.1783838383838384,0.16262626262626262,0.20404040404040405,0.22626262626262628,0.2122979797979798,0.24262626262626263,0.28003367003366686,0.26833333333333126,0.2920033670033632,0.31585858585858584,0.30563131313131314,0.3258207070707071,0.3588888888889028,0.3517575757575936,0.3676363636363822,0.21213054632266723,0.16685938488471352,0.28072253260113234
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.1,random,None,0.5,0.8,adversarial,0,102412123,0.5040983606557377,0.8154371584699451,0.8674863387978142,0.04298288371982837,0.6434426229508197,0.7440072859744993,0.8069216757741348,0.03230647071521163,0.20757575757575758,0.16626262626262625,0.2430808080808081,0.329949494949495,0.25388888888888894,0.37224747474747477,0.3828956228956186,0.31609427609427343,0.43038720538720154,0.4185606060606061,0.3671212121212121,0.45645202020202025,0.4467272727272768,0.40744444444445593,0.47836363636363427,0.11002732864286466,0.09129966443900771,0.15028926579251983
whobin,0.01,10,128,relu,5,2,adam,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,0,10204112,0.7978142076502732,0.8287704918032783,0.8565573770491803,0.010591123981589817,0.6516393442622951,0.7207513661202184,0.7864298724954463,0.029333460735247525,0.4035353535353535,0.36676767676767674,0.46060606060606063,0.5074747474747475,0.4711616161616161,0.5410353535353536,0.5208417508417443,0.4818013468013474,0.5531481481481418,0.5346464646464646,0.4951515151515151,0.5613257575757576,0.5543030303030336,0.5117171717171721,0.5850808080808069,0.7678178948660407,0.7103574510315449,0.8733308225736884
whobin,0.2,10,128,soft,25,5,sgd,0,0,0,0,0.4,random,None,0.2,0.8,softplus,1,102412316,0.49863387978142076,0.498633879781421,0.49863387978142076,1.6653345369377348e-16,0.5027322404371585,0.5059471766848815,0.5519125683060109,0.004816128691215911,0.98,0.5737878787878788,1.0,0.98,0.7482575757575758,0.99,0.8383838383838103,0.8127946127945808,0.9933333333333333,0.8740909090909091,0.8319444444444444,0.985,0.8959191919192311,0.8072626262625973,0.9766565656565702,0.00023654254531355932,0.00013881476395011548,0.00036693721193403555
whobin,0.3,10,128,relu,5,5,sgd,0,0,0,0,0.3,random,None,0.2,0.8,standard,1,10203821,0.5204918032786885,0.5821448087431694,0.8346994535519126,0.037438003038171776,0.5787795992714025,0.6220355191256829,0.837431693989071,0.03174769170266531,0.8843434343434344,0.5618181818181818,0.98,0.899090909090909,0.7322727272727274,0.98,0.8216835016834723,0.7323400673400708,0.9126936026936042,0.8583333333333334,0.7450252525252525,0.9405555555555556,0.8664646464646931,0.7633333333333501,0.9153434343434668,0.01058084668761318,0.004810252044823049,0.013664679777881883
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.5,random,None,0.2,0.8,adversarial,0,102412107,0.5204918032786885,0.8191530054644812,0.8825136612021858,0.039506996860299376,0.5528233151183971,0.796452641165756,0.8515482695810564,0.03347180366078942,0.6568686868686868,0.5398989898989899,0.74,0.48878787878787877,0.4429545454545455,0.5228030303030303,0.47723905723905846,0.42853535353535244,0.512727272727274,0.4865151515151515,0.438510101010101,0.5327272727272728,0.5053131313131292,0.45962626262626527,0.5541414141414136,0.13023761077747809,0.10488538966563096,0.18561408983061015
whobin,0.2,10,128,relu,3,3,sgd,0,0,0,0,0.05,random,None,0.2,0.8,standard,0,10203711,0.49863387978142076,0.7977595628415302,0.8920765027322405,0.13604334095359027,0.4813296903460838,0.8091575591985428,0.9052823315118397,0.14515902998693725,0.3482828282828283,0.3142929292929293,0.38954545454545453,0.40348484848484845,0.38429292929292924,0.4191161616161616,0.429797979797978,0.41232323232322854,0.4450505050505043,0.445479797979798,0.4288888888888889,0.4599621212121212,0.4864646464646463,0.46673737373737156,0.500565656565656,0.554701724723324,0.43796580376179106,0.7034384766528516
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,0,10241210,0.5259562841530054,0.8531967213114755,0.8961748633879781,0.040594886963285,0.668943533697632,0.8317213114754101,0.8816029143897997,0.023767300485758105,0.5576767676767678,0.3622222222222222,0.6678787878787878,0.5841919191919192,0.5411111111111111,0.6517929292929293,0.6342087542087441,0.5442255892255888,0.729696969696955,0.5829797979797979,0.5361616161616162,0.6484722222222221,0.5672525252525167,0.5435656565656535,0.6033333333333273,0.1443868985624021,0.11459007248039701,0.23699043428043368
whobin,0.2,10,128,soft,25,5,sgd,0,0,0,0,0.01,random,None,0.2,0.8,softplus,1,102412311,0.49863387978142076,0.498633879781421,0.49863387978142076,1.6653345369377348e-16,0.5455373406193078,0.5504690346083787,0.5519125683060109,0.001593227841717512,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.9868013468013461,1.0,0.995,0.9888257575757575,1.0,0.9960000000000025,0.9879999999999995,1.0,3.516909395023148e-05,1.6926863851678873e-05,0.00011249849885369318
whobin,0.01,10,128,relu,3,2,adam,0,0,0,0,0.4,random,None,0.5,0.8,adversarial,1,10204037,0.7978142076502732,0.8185928961748633,0.837431693989071,0.006934442915747694,0.6388888888888888,0.689808743169399,0.7281420765027322,0.01904260079194934,0.8513131313131314,0.5165656565656566,0.98,0.7074747474747475,0.6208333333333333,0.7108080808080808,0.7742087542087186,0.6723063973063936,0.7746127946127586,0.9034090909090909,0.6439267676767676,0.9527272727272728,0.8064242424242906,0.6283434343434323,0.8303030303030862,0.09844540444043576,0.08119387006098669,0.10224397640148515
whobin,0.2,10,128,relu,5,3,sgd,0,0,0,0,0.01,random,None,0.2,0.8,standard,0,10177577,0.49863387978142076,0.8651229508196718,0.9016393442622951,0.05309441827474402,0.48816029143898,0.8767395264116576,0.9116575591985429,0.06557813054721569,0.36666666666666664,0.29333333333333333,0.4202020202020202,0.4012121212121212,0.3811868686868687,0.4670959595959596,0.40707070707070614,0.38612794612794776,0.464831649831654,0.42378787878787877,0.4002272727272727,0.4769823232323232,0.4615555555555546,0.43686868686869224,0.5116363636363597,0.47295935427930064,0.42485617112093615,0.6448147096440374
whobin,0.2,10,128,relu,5,2,sgd,0,0,0,0,0.05,random,None,0.5,0.8,adversarial,0,10204137,0.5792349726775956,0.8365163934426226,0.8729508196721312,0.028489457013402535,0.5259562841530054,0.7414663023679416,0.8046448087431693,0.03422976316804605,0.22323232323232323,0.19575757575757577,0.2777777777777778,0.3097979797979798,0.2829040404040404,0.36828282828282827,0.38713804713804445,0.3588215488215452,0.4319696969696954,0.41055555555555556,0.3922727272727273,0.43507575757575756,0.4446060606060701,0.4308888888888937,0.4599191919191953,0.4125538667231285,0.3453612617177641,0.4610951251305184
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,0,102411774,0.7855191256830601,0.8209426229508194,0.842896174863388,0.009972219092686247,0.7090163934426229,0.7472176684881602,0.7873406193078324,0.01424829769410613,0.5587878787878788,0.4529292929292929,0.6351515151515151,0.6177777777777778,0.5646717171717172,0.6764646464646464,0.6191582491582404,0.568468013468009,0.6671717171717033,0.6190656565656565,0.5749242424242424,0.660290404040404,0.6344040404040379,0.5771717171717068,0.6742828282828275,0.24239031525962124,0.18315131875392474,0.29249879907453574
whobin,0.2,10,128,relu,5,3,sgd,0,0,0,0,0.05,random,None,0.5,0.8,adversarial,1,10203189,0.8114754098360656,0.8373497267759566,0.8592896174863388,0.010094177154871686,0.7235883424408015,0.7556147540983609,0.7764116575591985,0.010962126175668345,0.48545454545454547,0.42560606060606065,0.6813636363636363,0.802020202020202,0.6681565656565657,0.844469696969697,0.69370370370369,0.6110437710437693,0.7139057239057002,0.7035353535353535,0.6029040404040404,0.7401010101010101,0.6885252525252413,0.6081010101009996,0.7069595959595874,0.39522259863771775,0.23790985276632692,0.44304879098028005
whobin,0.2,10,128,relu,5,3,sgd,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,0,10177637,0.49863387978142076,0.853825136612022,0.894808743169399,0.07006319053100081,0.47996357012750457,0.8179417122040071,0.8697632058287796,0.06383802456150874,0.3707070707070707,0.3078282828282828,0.44,0.46590909090909094,0.4384090909090909,0.5492929292929293,0.5127609427609482,0.43703703703703134,0.6210101010100982,0.47164141414141414,0.44136363636363635,0.5569949494949495,0.47179797979797833,0.45130303030303487,0.52454545454545,0.38160554810575364,0.3441289771036194,0.537687331444108
whobin,0.2,10,128,relu,3,3,sgd,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,0,10203755,0.49863387978142076,0.7564890710382514,0.8579234972677595,0.12798401226311634,0.4813296903460838,0.674658469945355,0.796448087431694,0.10260944987614214,0.6127272727272727,0.5822222222222222,0.6571717171717172,0.4672727272727273,0.4495959595959596,0.49146464646464644,0.4297643097643005,0.41380471380470235,0.4607912457912428,0.4150252525252525,0.4005808080808081,0.44671717171717173,0.42997979797981306,0.4171313131313282,0.4660808080808196,0.3183087565902119,0.2715821847976454,0.3544908304876432
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.1,random,None,0.5,0.8,adversarial,0,102411773,0.7991803278688525,0.8209153005464483,0.8346994535519126,0.0056495141439778475,0.7199453551912568,0.7613205828779602,0.8173952641165756,0.01524188871113124,0.42272727272727273,0.3377777777777778,0.6332323232323233,0.5180303030303031,0.4614393939393939,0.5879292929292929,0.5637037037036998,0.5238888888888867,0.6103535353535283,0.5974242424242424,0.5628282828282828,0.6305555555555556,0.6226666666666639,0.587272727272718,0.6533232323232319,0.2253407353789163,0.17452223023718313,0.27862407229113767
whobin,0.01,10,128,relu,3,2,adam,0,0,0,0,0.05,random,None,0.2,0.8,adversarial,0,10204094,0.5013661202185792,0.8647540983606554,0.8879781420765027,0.03761075594750863,0.5050091074681239,0.8196994535519129,0.8479052823315119,0.03284368309460105,0.44666666666666666,0.40616161616161617,0.49353535353535355,0.531010101010101,0.5101767676767677,0.5960606060606061,0.6045791245791319,0.5167003367003301,0.6632154882154873,0.576060606060606,0.5163762626262627,0.612449494949495,0.5422020202020132,0.5332020202020196,0.5841313131313036,0.9021903141410987,0.856299539211217,1.0352530432835922
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.01,random,None,0.5,0.8,adversarial,0,102412141,0.5095628415300546,0.8237704918032784,0.8770491803278688,0.04138961009508,0.6539162112932605,0.756566484517304,0.8087431693989071,0.029103824623611566,0.24303030303030304,0.1642929292929293,0.3116161616161616,0.38232323232323234,0.2678535353535354,0.44262626262626265,0.441818181818178,0.3319696969696928,0.49176767676767436,0.4631818181818182,0.3764772727272727,0.501969696969697,0.4791313131313134,0.4167272727272838,0.5062727272727199,0.1097113226038498,0.0952650584980572,0.16449637519911764
whobin,0.2,10,128,soft,3,3,sgd,0,0,0,0,0.0,random,None,0.2,0.8,softplus,,10203734,0.49863387978142076,0.8342759562841526,0.8934426229508197,0.09779888434329422,0.4872495446265938,0.8451001821493621,0.8993624772313297,0.10172258556707642,0.3688888888888889,0.33065656565656565,0.4173737373737374,0.48782828282828283,0.39515151515151514,0.5084848484848485,0.48424242424242925,0.4031649831649816,0.5057575757575742,0.4884090909090909,0.4212626262626263,0.5161616161616162,0.513131313131311,0.4567676767676803,0.5561010101010074,0.685755542012917,0.5076006905777436,0.8052771081819659
whobin,0.2,10,128,relu,5,2,sgd,0,0,0,0,0.3,random,None,0.5,0.8,adversarial,1,10203940,0.8046448087431693,0.8179781420765028,0.860655737704918,0.006554872016963303,0.6361566484517304,0.6857012750455377,0.726775956284153,0.01876834627756582,0.8860606060606061,0.6229292929292929,0.9408080808080808,0.6718181818181819,0.5706060606060606,0.7682575757575757,0.7781818181817812,0.587895622895626,0.8111111111110786,0.8567171717171718,0.6121717171717171,0.99,0.8125454545454965,0.6340707070707206,0.9478383838383984,0.07044882402378344,0.06263548825811718,0.08112897410285932
