dataset,learning_rate,epochs,batch_size,activation,nodes_per_layer,num_layers,optimizer,target_indices,target_vals,mod_indices,new_vals,threshold,strategy,loss,epsilon,lrdecay,method,fixed_seed,chtc_num,min_acc_test,avg_acc_test,max_acc_test,stdev_acc_test,min_acc_train,avg_acc_train,max_acc_train,stdev_acc_train,top1,top1_25,top1_75,top2,top2_25,top2_75,top3,top3_25,top3_75,top4,top4_25,top4_75,top5,top5_25,top5_75,gradnorm,gradnorm_25,gradnorm_75
whobin,0.001,10,128,soft,100,5,adam,0,0,0,0,0.3,random,None,0.0,0.8,softplus,0,10481461,0.8469945355191257,0.875860655737705,0.889344262295082,0.008092818229073805,0.8629326047358834,0.8796994535519127,0.906648451730419,0.006419757313472888,0.9602020202020202,0.9408080808080808,0.98,0.6471717171717172,0.6308838383838383,0.666969696969697,0.6748484848484637,0.6532491582491479,0.6968013468013267,0.7130050505050505,0.6672348484848485,0.7419191919191919,0.7439595959596202,0.6800505050505065,0.7760505050505381,0.6918071922645739,0.42780836120089205,0.7342579274471428
whobin,0.3,10,128,relu,50,5,sgd,0,0,0,0,0.05,random,None,0.0,0.8,standard,0,10481450,0.8155737704918032,0.8641939890710377,0.8907103825136612,0.01499138151083655,0.8802367941712204,0.8978506375227685,0.9143897996357013,0.007555873036804995,0.9022222222222223,0.8654545454545455,0.9406060606060606,0.8495454545454546,0.653510101010101,0.9025252525252525,0.6666666666666391,0.6122895622895522,0.6926936026935818,0.6009595959595959,0.5721212121212121,0.6254924242424242,0.5796565656565567,0.5568585858585753,0.6043333333333292,0.22041052056038402,0.20492967234889,0.28211741031433896
whobin,0.3,10,128,soft,100,5,sgd,0,0,0,0,0.1,random,None,0.0,0.8,softplus,1,10481422,0.8360655737704918,0.8490846994535518,0.8729508196721312,0.004726282389973844,0.8756830601092896,0.8844353369763206,0.8934426229508197,0.003631345240985684,1.0,1.0,1.0,0.99,0.99,1.0,0.9867676767676776,0.8811447811447676,0.9933333333333333,0.9715151515151516,0.9010227272727273,0.995,0.9919999999999999,0.934030303030328,0.996,0.005843216816147562,0.003054656062721682,0.007020825622130659
whobin,0.3,10,128,relu,100,5,sgd,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,1,10481415,0.7978142076502732,0.7984426229508214,0.860655737704918,0.006252653293292963,0.7641165755919854,0.7651275045537332,0.8652094717668488,0.010058616167471298,1.0,0.98,1.0,0.99,0.99,1.0,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.99,0.99,0.995,0.9919999999999999,0.9880000000000001,0.9919999999999999,0.0008708842008268775,0.0006335217804825616,0.0012277505099100635
whobin,0.1,10,128,relu,50,5,sgd,0,0,0,0,0.05,random,None,0.0,0.8,standard,1,10481411,0.8346994535519126,0.8360519125683061,0.860655737704918,0.002581171994231692,0.8328779599271403,0.8393123861566484,0.8624772313296903,0.0030849019247192336,0.98,0.98,1.0,0.98,0.942020202020202,0.99,0.98,0.9165824915824908,0.9866666666666667,0.9800252525252525,0.9283080808080808,0.99,0.98,0.9177373737374037,0.9880000000000001,0.0014244867986505424,0.0008887103800617593,0.001941235897441836
whobin,0.001,10,128,relu,25,5,adam,0,0,0,0,0.5,random,None,0.0,0.8,standard,1,10481409,0.8101092896174863,0.8370628415300548,0.8756830601092896,0.009636436171492688,0.837431693989071,0.8505692167577413,0.8897996357012751,0.007016113202691203,1.0,0.9224242424242424,1.0,0.8391414141414142,0.6996717171717172,0.99,0.8102356902356579,0.7262121212120936,0.890101010101,0.7899242424242424,0.7396338383838384,0.822020202020202,0.7743232323232603,0.7458989898990057,0.8041919191919531,0.1461013873316857,0.1232643199562099,0.19643153705329425
whobin,0.001,10,128,soft,75,5,adam,0,0,0,0,0.2,random,None,0.0,0.8,softplus,1,10481418,0.8592896174863388,0.8683060109289612,0.8879781420765027,0.004414069514044677,0.8843351548269581,0.8968715846994537,0.9089253187613844,0.005161393909943917,0.98,0.6418181818181818,1.0,0.8573737373737373,0.5178030303030303,0.98,0.7902020202019827,0.5421212121212133,0.8658585858585689,0.8232828282828283,0.5638888888888889,0.8629419191919192,0.8308686868687305,0.5778282828282839,0.8768282828283234,0.0827697552959841,0.03205617129011507,0.11379555124649751
whobin,0.001,10,128,relu,25,5,adam,0,0,0,0,0.05,random,None,0.0,0.8,standard,0,10481453,0.837431693989071,0.8694535519125686,0.8934426229508197,0.010196273249340753,0.901183970856102,0.9136020036429872,0.9253187613843351,0.0046160827310927546,0.7472727272727273,0.5865656565656565,0.8345454545454546,0.6138888888888889,0.5453282828282828,0.6661363636363636,0.6006397306397282,0.5384511784511714,0.6666161616161453,0.580479797979798,0.5388510101010101,0.6123358585858586,0.5670505050504973,0.5483535353535304,0.5954949494949463,0.5873499948594336,0.5292402508199694,0.8291889258498152
whobin,0.3,10,128,relu,50,5,sgd,0,0,0,0,0.1,random,None,0.2,0.8,adversarial,1,10481415,0.7759562841530054,0.8442486338797817,0.8674863387978142,0.015544377160942405,0.7522768670309654,0.8036520947176684,0.8624772313296903,0.023751237936423353,0.98,0.6972222222222223,1.0,0.7536868686868687,0.643560606060606,0.8570707070707071,0.6849158249157998,0.6259764309764139,0.7556734006733687,0.6672979797979799,0.5917171717171718,0.7286616161616162,0.6635353535353433,0.5784646464646399,0.7035353535353503,0.07842169772777344,0.029724556420321614,0.09519017188851189
whobin,0.2,10,128,relu,50,5,sgd,0,0,0,0,0.1,random,None,0.2,0.8,adversarial,1,10481414,0.796448087431694,0.8424043715846996,0.8743169398907104,0.015709218298511858,0.7941712204007286,0.8088979963570128,0.8656648451730419,0.008152893349882123,1.0,0.7798989898989899,1.0,0.7975252525252525,0.7008080808080808,0.9411616161616162,0.8034006734006409,0.7339057239056999,0.8875925925925857,0.832020202020202,0.7590656565656565,0.8984974747474748,0.8494545454545785,0.7958989898990314,0.9190202020202288,0.015286449949622888,0.012105072225218007,0.029418965930896802
whobin,0.001,10,128,soft,75,5,adam,0,0,0,0,0.05,random,None,0.0,0.8,softplus,0,10481461,0.8661202185792349,0.8784562841530055,0.8961748633879781,0.005196485000344409,0.900728597449909,0.9117668488160298,0.9212204007285975,0.0044108362312834555,1.0,0.98,1.0,0.7558585858585859,0.7383838383838384,0.7936363636363636,0.9371043771043773,0.8931481481481385,0.9607407407407391,0.785,0.7658964646464647,0.7991666666666667,0.732404040404051,0.7011717171717122,0.7516060606060747,0.9037648859864378,0.8250215738749236,1.042259849297331
whobin,0.3,10,128,relu,25,5,sgd,0,0,0,0,0.3,random,None,0.0,0.8,standard,0,10481450,0.7308743169398907,0.8485245901639344,0.9002732240437158,0.030006966653048434,0.8205828779599271,0.8626275045537338,0.912568306010929,0.011587272278198522,0.8282828282828283,0.759090909090909,0.8832323232323233,0.578030303030303,0.550530303030303,0.6043434343434343,0.5499999999999972,0.5245286195286176,0.5939730639730618,0.5657070707070707,0.5012121212121212,0.6455555555555555,0.5901818181818137,0.5009797979797964,0.6651111111111133,0.22442216522003486,0.1588386982405156,0.30377858849507067
whobin,0.3,10,128,soft,100,5,sgd,0,0,0,0,0.05,random,None,0.0,0.8,softplus,1,10481422,0.8497267759562842,0.8527459016393436,0.8729508196721312,0.0028675185553632843,0.8820582877959927,0.8873633879781422,0.8943533697632058,0.002377882140904715,1.0,1.0,1.0,0.99,0.99,1.0,0.9933333333333333,0.9615993265993253,0.9933333333333333,0.99,0.9490025252525253,0.995,0.996,0.9803636363636434,0.996,0.003491198106576261,0.0018055914411490152,0.004088602805994475
whobin,0.001,10,128,soft,100,5,adam,0,0,0,0,0.2,random,None,0.0,0.8,softplus,0,10481461,0.860655737704918,0.8786338797814206,0.894808743169399,0.006077991522614064,0.8793260473588342,0.8965300546448084,0.9080145719489982,0.005738637273540949,0.98,0.9408080808080808,1.0,0.736010101010101,0.6967676767676768,0.7769949494949495,0.8095622895622707,0.7715656565656298,0.8384680134679918,0.7838383838383838,0.7543308080808081,0.8115530303030303,0.7718181818182082,0.7278282828282927,0.805494949494983,0.8204194963295341,0.5410750125416607,0.8831091789375008
whobin,0.2,10,128,relu,50,5,sgd,0,0,0,0,0.1,random,None,0.0,0.8,standard,0,10481451,0.7882513661202186,0.8543579234972679,0.8866120218579235,0.020095340515707476,0.8501821493624773,0.8836657559198542,0.9075591985428051,0.011884714620791086,0.8280808080808081,0.7153535353535354,0.8832323232323233,0.7101515151515152,0.5892424242424242,0.7761616161616162,0.5931649831649666,0.5305723905723881,0.6284175084174917,0.5462373737373738,0.5025,0.5767550505050505,0.5354545454545427,0.49324242424242226,0.5614949494949455,0.14407969681727634,0.13157613444504654,0.21957376860534672
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.05,random,None,0.2,0.8,adversarial,1,10481412,0.8442622950819673,0.8555737704918032,0.8934426229508197,0.005942481626357977,0.808287795992714,0.8245309653916211,0.843351548269581,0.006458618988942529,0.9408080808080808,0.6049494949494949,1.0,0.8004545454545455,0.6824494949494949,0.9516161616161616,0.8217508417508136,0.7150673400673181,0.9187710437710384,0.8262878787878788,0.7296464646464647,0.913800505050505,0.8303636363636888,0.7357777777777931,0.9274040404040664,0.09011916034901424,0.056057794832162576,0.1205213107291226
whobin,0.001,10,128,relu,50,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,standard,1,10481409,0.8715846994535519,0.8717759562841517,0.8907103825136612,0.0019029814370891667,0.9216757741347905,0.9221265938069199,0.9221311475409836,4.530908183545447e-05,1.0,0.98,1.0,0.99,0.99,0.99,0.9866666666666667,0.9866666666666667,0.9933333333333333,0.99,0.985,0.995,0.9919999999999999,0.9880000000000001,0.996,0.004592243440070968,0.0011897403922551317,0.0059057782352656615
whobin,0.001,10,128,relu,75,5,adam,0,0,0,0,0.05,random,None,0.2,0.8,adversarial,1,10481412,0.842896174863388,0.857964480874317,0.8852459016393442,0.005376529224271688,0.8019125683060109,0.8187887067395263,0.8410746812386156,0.0073381047187518434,0.6309090909090909,0.48277777777777775,0.7767676767676768,0.6072727272727273,0.5134848484848485,0.7328787878787879,0.6096969696969672,0.5234006734006711,0.7992760942760624,0.6251767676767677,0.5334595959595959,0.816830808080808,0.6431919191919194,0.5543737373737311,0.808939393939418,0.04375120832210677,0.03535510671910018,0.06178880954191237
whobin,0.1,10,128,relu,75,5,sgd,0,0,0,0,0.05,random,None,0.2,0.8,adversarial,1,10481413,0.8114754098360656,0.8170628415300547,0.8415300546448088,0.0030430768673250013,0.7513661202185792,0.7601730418943533,0.8360655737704918,0.008056177197356013,1.0,0.98,1.0,0.99,0.9172727272727272,1.0,0.973501683501685,0.8663804713804499,0.9933333333333333,0.9465151515151515,0.8765151515151516,0.99,0.9417171717171953,0.8901818181818458,0.9880000000000001,0.00309238932012188,0.0020357484951391215,0.004642511285087045
whobin,0.3,10,128,soft,75,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,softplus,1,10481422,0.825136612021858,0.8255054644808757,0.8620218579234973,0.0036700356286719594,0.8561020036429873,0.8564571948998185,0.8916211293260473,0.0035341083831655845,1.0,1.0,1.0,0.99,0.99,0.99,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.99,0.99,0.995,0.9919999999999999,0.9919999999999999,0.996,0.0004277937390885574,0.00032831021828126167,0.0008269430331148364
whobin,0.3,10,128,relu,50,5,sgd,0,0,0,0,0.4,random,None,0.0,0.8,standard,0,10481450,0.7363387978142076,0.8484289617486338,0.8797814207650273,0.02644801333932628,0.8265027322404371,0.8563615664845176,0.9143897996357013,0.01032829751297335,0.8276767676767677,0.7256060606060606,0.8648484848484849,0.575959595959596,0.5528282828282828,0.6014393939393939,0.5619191919191874,0.5184343434343448,0.6193434343434268,0.541969696969697,0.5046464646464646,0.644760101010101,0.5614545454545437,0.5051717171717175,0.6602727272727321,0.15209405001218002,0.14502805594709461,0.19680818486786664
whobin,0.001,10,128,relu,50,5,adam,0,0,0,0,0.01,random,None,0.0,0.8,standard,0,10481453,0.8456284153005464,0.8762158469945349,0.9057377049180327,0.009073949019458282,0.9080145719489982,0.9223451730418941,0.9298724954462659,0.004494355580743209,0.8650505050505051,0.7791919191919192,0.9214141414141415,0.6815656565656565,0.6399747474747475,0.7268939393939393,0.6511447811447613,0.6010437710437602,0.6965319865319565,0.6111616161616162,0.5856186868686869,0.6404671717171717,0.5983434343434247,0.5796565656565582,0.6197575757575745,0.6426588218302677,0.5178308186294616,0.828812848099802
whobin,0.001,10,128,soft,100,5,adam,0,0,0,0,0.4,random,None,0.0,0.8,softplus,0,10481461,0.8442622950819673,0.8693852459016392,0.8879781420765027,0.008189648587915736,0.8456284153005464,0.8637613843351555,0.906648451730419,0.007612061957701455,0.9408080808080808,0.9212121212121213,0.98,0.6323232323232323,0.6090656565656566,0.6707575757575758,0.6315824915824777,0.5949494949494896,0.6679461279461074,0.6706818181818182,0.6227651515151515,0.7115277777777778,0.7115353535353617,0.646494949494945,0.7620606060606342,0.5661605981654623,0.33869721617502613,0.6294246749181323
whobin,0.001,10,128,relu,25,5,adam,0,0,0,0,0.1,random,None,0.0,0.8,standard,1,10481409,0.842896174863388,0.8524043715846991,0.8756830601092896,0.004371243156056836,0.8897996357012751,0.9109107468123864,0.9175774134790529,0.003589382483138763,1.0,0.9040404040404041,1.0,0.99,0.9400757575757576,1.0,0.9614141414141424,0.8423232323232073,0.9933333333333333,0.8928787878787878,0.8519949494949495,0.9574747474747475,0.9003030303030706,0.8592222222222738,0.9526060606060793,0.12516372055662417,0.09604764065528903,0.24280608267080858
whobin,0.3,10,128,relu,50,5,sgd,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,1,10481417,0.8633879781420765,0.8634289617486333,0.8674863387978142,0.00040778173651911226,0.7982695810564663,0.7989116575591971,0.8624772313296903,0.006388580538799335,1.0,0.98,1.0,0.99,0.99,1.0,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.99,0.99,0.995,0.9919999999999999,0.9880000000000001,0.9919999999999999,0.0012795291946644484,0.0005285669994797894,0.0024683036085058137
whobin,0.1,10,128,relu,50,5,sgd,0,0,0,0,0.4,random,None,0.0,0.8,standard,1,10481411,0.8142076502732241,0.8314344262295079,0.860655737704918,0.005872394525951271,0.7650273224043715,0.7826001821493622,0.8624772313296903,0.010137371971899192,0.8672727272727273,0.5717171717171717,0.98,0.8320202020202021,0.7173484848484848,0.9604040404040404,0.8323232323232062,0.7628282828282702,0.9247643097643037,0.8497474747474747,0.781489898989899,0.9107196969696969,0.8618383838384276,0.7998484848485214,0.9088484848485141,0.002601546313336433,0.0019907494069680053,0.0032920587730729967
whobin,0.3,10,128,relu,50,5,sgd,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,1,10481416,0.8633879781420765,0.8634289617486333,0.8674863387978142,0.00040778173651911226,0.7982695810564663,0.7989116575591971,0.8624772313296903,0.006388580538799335,1.0,0.98,1.0,0.99,0.99,1.0,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.99,0.99,0.995,0.9919999999999999,0.9880000000000001,0.9919999999999999,0.0012795291946644484,0.0005285669994797894,0.0024683036085058137
whobin,0.3,10,128,soft,100,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,softplus,1,10481422,0.855191256830601,0.855368852459018,0.8729508196721312,0.0017670541915828016,0.8866120218579235,0.8866803278688532,0.8934426229508197,0.0006796362275318391,1.0,1.0,1.0,0.99,0.99,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.995,0.99,1.0,0.996,0.9919999999999999,0.996,0.0007071581704443975,0.0004372510851827438,0.0009589110239167906
whobin,0.001,10,128,soft,75,5,adam,0,0,0,0,0.4,random,None,0.0,0.8,softplus,0,10481461,0.8265027322404371,0.8671448087431693,0.8961748633879781,0.009508775734521396,0.8483606557377049,0.8636111111111107,0.900728597449909,0.007113012775658404,0.9602020202020202,0.9406060606060606,0.98,0.6381313131313131,0.6108838383838384,0.6748484848484848,0.6337373737373605,0.6036868686868617,0.6673737373737183,0.6761868686868687,0.6354040404040404,0.7196464646464646,0.7211717171717291,0.6546666666666687,0.7691010101010362,0.5436568146539578,0.406824400767081,0.5857039898604753
whobin,0.3,10,128,relu,25,5,sgd,0,0,0,0,0.01,random,None,0.0,0.8,standard,0,10481450,0.8005464480874317,0.8610792349726779,0.9002732240437158,0.019001052751716277,0.8542805100182149,0.891243169398907,0.912568306010929,0.011801650862306074,0.8460606060606061,0.7915151515151515,0.9022222222222223,0.849949494949495,0.590580808080808,0.9031565656565657,0.6631313131312886,0.5760774410774303,0.691531986531955,0.5996212121212121,0.5401641414141414,0.6211237373737373,0.5809292929292863,0.5187070707070681,0.6029696969696879,0.29425165055650204,0.1918649111952222,0.38532362367184514
whobin,0.001,10,128,soft,75,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,softplus,1,10481418,0.8702185792349727,0.8703961748633877,0.8879781420765027,0.0017670541915827903,0.906648451730419,0.9134107468123867,0.9134790528233151,0.0006796362275318395,1.0,1.0,1.0,1.0,0.99,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.99,0.99,0.995,0.9919999999999999,0.9919999999999999,0.9919999999999999,0.005881331449512316,0.004439916082587465,0.0067874489393114764
whobin,0.3,10,128,soft,100,5,sgd,0,0,0,0,0.01,random,None,0.0,0.8,softplus,1,10481422,0.8524590163934426,0.8552732240437164,0.8729508196721312,0.0021323731938628853,0.8838797814207651,0.8868214936247721,0.8934426229508197,0.001101250702449102,1.0,1.0,1.0,0.99,0.99,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.995,0.99,1.0,0.996,0.9919999999999999,0.996,0.0013637481021046547,0.0007200948174533834,0.0016338988774401279
whobin,0.001,10,128,relu,25,5,adam,0,0,0,0,0.4,random,None,0.0,0.8,standard,0,10481453,0.8019125683060109,0.8520901639344259,0.8934426229508197,0.014917451048526454,0.8497267759562842,0.8643214936247722,0.9025500910746812,0.007079372409399701,0.6914141414141415,0.46338383838383834,0.7762121212121212,0.5133838383838384,0.44419191919191914,0.5931818181818183,0.5079797979797986,0.4826262626262623,0.5451346801346815,0.5301515151515152,0.5081818181818182,0.5477525252525253,0.5401010101010038,0.5197575757575743,0.5703333333333279,0.40759954319601777,0.3711933394292778,0.5431932774197562
whobin,0.3,10,128,relu,75,5,sgd,0,0,0,0,0.3,random,None,0.2,0.8,adversarial,1,10481417,0.75,0.7910792349726775,0.8579234972677595,0.02193740246116458,0.7659380692167578,0.8247996357012748,0.8574681238615665,0.017232092640526175,0.9602020202020202,0.7263636363636363,1.0,0.7099494949494949,0.6138636363636363,0.8858838383838383,0.6990909090908877,0.5712289562289521,0.8216329966329681,0.6925,0.5813131313131313,0.8341287878787879,0.6986666666666692,0.5985757575757531,0.8735454545455005,0.037835887569564124,0.020478713770494955,0.06541064606515228
whobin,0.001,10,128,relu,50,5,adam,0,0,0,0,0.2,random,None,0.0,0.8,standard,1,10481409,0.8565573770491803,0.8685519125683061,0.8907103825136612,0.004699056407160961,0.8879781420765027,0.901766848816029,0.9216757741347905,0.005444742737085704,0.9408080808080808,0.8647979797979798,0.98,0.674949494949495,0.6264141414141414,0.7577272727272728,0.6925252525252289,0.6080471380471328,0.7581481481481152,0.7261616161616162,0.6348358585858586,0.7957323232323232,0.7579191919191979,0.664606060606066,0.8258383838384189,0.07592919465504688,0.04627288851801905,0.2039928539942208
whobin,0.3,10,128,relu,75,5,sgd,0,0,0,0,0.3,random,None,0.2,0.8,adversarial,1,10481416,0.75,0.7910792349726775,0.8579234972677595,0.02193740246116458,0.7659380692167578,0.8247996357012748,0.8574681238615665,0.017232092640526175,0.9602020202020202,0.7263636363636363,1.0,0.7099494949494949,0.6138636363636363,0.8858838383838383,0.6990909090908877,0.5712289562289521,0.8216329966329681,0.6925,0.5813131313131313,0.8341287878787879,0.6986666666666692,0.5985757575757531,0.8735454545455005,0.037835887569564124,0.020478713770494955,0.06541064606515228
whobin,0.001,10,128,soft,100,5,adam,0,0,0,0,0.5,random,None,0.0,0.8,softplus,0,10481461,0.8333333333333334,0.8623633879781422,0.8879781420765027,0.00964325093071034,0.8306010928961749,0.850214025500911,0.906648451730419,0.008295612469266992,0.9214141414141415,0.8286868686868687,0.9602020202020202,0.6772222222222222,0.6420959595959597,0.7342424242424243,0.6826599326599097,0.6286195286195173,0.7202020202020007,0.6713383838383838,0.6339267676767677,0.7318560606060607,0.6854141414141433,0.6549696969696934,0.7319191919192083,0.46844571007589386,0.28117972407744124,0.5587488799587282
whobin,0.2,10,128,relu,50,5,sgd,0,0,0,0,0.5,random,None,0.0,0.8,standard,0,10481451,0.7226775956284153,0.8349043715846993,0.8729508196721312,0.030720016161047078,0.8069216757741348,0.8385063752276862,0.8998178506375227,0.01132141446256725,0.6731313131313131,0.3856060606060606,0.7565656565656566,0.49409090909090914,0.43876262626262624,0.5430555555555555,0.4874410774410796,0.46163299663299595,0.515319865319865,0.49623737373737375,0.4551767676767677,0.5258964646464647,0.5140404040403982,0.4607575757575787,0.5507171717171657,0.11026206976146358,0.0949157365007362,0.14933855637454335
whobin,0.1,10,128,relu,75,5,sgd,0,0,0,0,0.0,random,None,0.0,0.8,standard,0,10481452,0.7923497267759563,0.8348087431693989,0.8743169398907104,0.017318697781369876,0.7695810564663024,0.8554280510018212,0.8961748633879781,0.02143599680873143,0.23,0.16792929292929293,0.29772727272727273,0.2692424242424243,0.2383838383838384,0.30772727272727274,0.3064309764309732,0.28432659932659565,0.33048821548821045,0.3471717171717172,0.3174621212121212,0.373989898989899,0.38749494949496105,0.3555252525252677,0.4167171717171819,0.05351767570329351,0.03500191742599576,0.07890887203010588
whobin,0.2,10,128,soft,100,5,sgd,0,0,0,0,0.2,random,None,0.0,0.8,softplus,1,10481421,0.8142076502732241,0.8357240437158469,0.8483606557377049,0.008472974515619965,0.8019125683060109,0.8135610200364296,0.8779599271402551,0.007590182730713465,1.0,0.9602020202020202,1.0,0.99,0.8615909090909091,1.0,0.9933333333333333,0.9537205387205321,0.9933333333333333,0.99,0.9111111111111111,0.995,0.969373737373745,0.9104646464646804,0.9919999999999999,0.0020681748088767138,0.0017413594733232196,0.0023138607844829804
whobin,0.001,10,128,relu,75,5,adam,0,0,0,0,0.2,random,None,0.0,0.8,standard,1,10481409,0.8592896174863388,0.8719398907103825,0.8975409836065574,0.006256234013603245,0.8911657559198543,0.9070673952641168,0.930783242258652,0.005770384283556097,0.9602020202020202,0.848030303030303,1.0,0.7233333333333334,0.6592424242424242,0.7882828282828283,0.7381818181817957,0.6720875420875225,0.8111111111110835,0.7605808080808081,0.7050757575757576,0.7996969696969697,0.7708888888889133,0.7318686868686981,0.8134646464646766,0.061886720866184686,0.054307167659692845,0.1938542655597148
whobin,0.001,10,128,soft,100,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,softplus,1,10481418,0.8688524590163934,0.8691393442622963,0.8975409836065574,0.0028544721556337557,0.9075591985428051,0.9179280510018231,0.9180327868852459,0.0010421088822154976,1.0,1.0,1.0,1.0,1.0,1.0,0.9933333333333333,0.9933333333333333,1.0,0.995,0.99,0.995,0.9919999999999999,0.9919999999999999,0.996,0.007441762168115098,0.0049258642696886935,0.00869121061581027
whobin,0.2,10,128,relu,75,5,sgd,0,0,0,0,0.5,random,None,0.0,0.8,standard,0,10481451,0.7363387978142076,0.8422404371584703,0.8797814207650273,0.02876225238662328,0.8155737704918032,0.841489071038252,0.9020947176684881,0.010043042385452932,0.6888888888888889,0.42419191919191923,0.7915151515151515,0.5159090909090909,0.4732323232323232,0.5538131313131314,0.512491582491585,0.4769023569023579,0.5463468013468004,0.5077272727272728,0.4703282828282828,0.5567929292929293,0.5125252525252503,0.48016161616161585,0.5780202020202003,0.08209388712365848,0.07508817142112684,0.11635570993687386
whobin,0.001,10,128,relu,75,5,adam,0,0,0,0,0.1,random,None,0.2,0.8,adversarial,0,10481449,0.8183060109289617,0.857896174863388,0.8866120218579235,0.009037027226290493,0.7650273224043715,0.8191393442622951,0.8465391621129326,0.015408325481344088,0.5301010101010101,0.3898484848484849,0.9020707070707071,0.551010101010101,0.5055555555555555,0.5877272727272728,0.5376094276094239,0.46513468013467846,0.6304713804713626,0.5368939393939394,0.4625631313131313,0.6529419191919191,0.546484848484843,0.4745757575757636,0.6634646464646532,0.3877928982619795,0.31248616807788504,0.5981217927196252
whobin,0.001,10,128,soft,50,5,adam,0,0,0,0,0.4,random,None,0.0,0.8,softplus,0,10481461,0.837431693989071,0.8652595628415302,0.8852459016393442,0.009916668454535644,0.849271402550091,0.8625000000000006,0.901183970856102,0.006913094755218398,0.9406060606060606,0.9023737373737374,0.9602020202020202,0.6248484848484849,0.6042171717171717,0.658080808080808,0.6270707070707008,0.6033501683501592,0.6561616161616034,0.6644444444444444,0.6356060606060605,0.6952146464646465,0.7088282828282941,0.6399797979797901,0.7441717171717371,0.5213974045421496,0.4312426634649991,0.5553048454314945
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,0,10481449,0.842896174863388,0.8621311475409834,0.8852459016393442,0.009452288364340313,0.7882513661202186,0.8331602914389795,0.8570127504553734,0.014323470634216186,0.7765656565656566,0.5693434343434344,0.9406060606060606,0.591969696969697,0.5411111111111111,0.6423484848484848,0.5501010101010062,0.47661616161616127,0.6415488215488105,0.5323989898989898,0.47017676767676764,0.650239898989899,0.5374747474747409,0.4775858585858621,0.644686868686868,0.4342901256798652,0.34921359335163,0.6694360596109978
whobin,0.001,10,128,soft,50,5,adam,0,0,0,0,0.0,random,None,0.0,0.8,softplus,1,10481418,0.8797814207650273,0.8797950819672135,0.8811475409836066,0.00013592724550637452,0.8989071038251366,0.9169398907103817,0.9171220400728597,0.0018123632734182449,1.0,1.0,1.0,1.0,0.99,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.99,0.99,0.995,0.9919999999999999,0.9919999999999999,0.996,0.010842251722388025,0.0037037831094568537,0.013548233215814161
whobin,0.1,10,128,relu,75,5,sgd,0,0,0,0,0.4,random,None,0.0,0.8,standard,1,10481411,0.8306010928961749,0.8390846994535518,0.8579234972677595,0.003521809171003075,0.8160291438979964,0.8338342440801456,0.8888888888888888,0.007877170222693141,1.0,0.9032323232323233,1.0,0.8176262626262627,0.7366161616161616,0.9512121212121212,0.8346464646464364,0.7704208754208568,0.9247474747474679,0.8451515151515152,0.7977146464646465,0.8996590909090909,0.8583636363636844,0.8085858585858949,0.9068484848485252,0.012421950824954842,0.006487273866861882,0.02179944151513309
whobin,0.001,10,128,relu,100,5,adam,0,0,0,0,0.0,random,None,0.2,0.8,adversarial,1,10481412,0.8524590163934426,0.8528688524590143,0.8934426229508197,0.004077817365191069,0.8278688524590164,0.8279553734061947,0.8365209471766849,0.0008608725548736684,1.0,0.98,1.0,0.99,0.99,1.0,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.995,0.99,0.995,0.9919999999999999,0.9880000000000001,0.996,0.0037889335405834265,0.0024864897993902286,0.0052869885133363355
whobin,0.001,10,128,relu,50,5,adam,0,0,0,0,0.1,random,None,0.2,0.8,adversarial,1,10481412,0.8415300546448088,0.8492896174863388,0.8838797814207651,0.005019000001401097,0.7973588342440802,0.8153551912568305,0.8419854280510018,0.007476304995101064,0.9218181818181819,0.6694444444444444,0.98,0.7254545454545455,0.6302525252525252,0.8782828282828283,0.740437710437685,0.6381313131312956,0.8422895622895386,0.7611868686868687,0.6458712121212121,0.8539772727272728,0.7748888888889055,0.6588888888888895,0.8761515151515649,0.044690934256377185,0.034858907878442584,0.07687573895020328
