dataset,learning_rate,epochs,batch_size,activation,nodes_per_layer,num_layers,optimizer,target_indices,target_vals,mod_indices,new_vals,threshold,strategy,loss,epsilon,lrdecay,method,fixed_seed,chtc_num,min_acc_test,avg_acc_test,max_acc_test,stdev_acc_test,min_acc_train,avg_acc_train,max_acc_train,stdev_acc_train,top1,top1_25,top1_75,top2,top2_25,top2_75,top3,top3_25,top3_75,top4,top4_25,top4_75,top5,top5_25,top5_75,gradnorm,gradnorm_25,gradnorm_75
whobin,0.2,10,128,relu,10,3,sgd,0,0,0,0,0.4,random,None,0.2,0.8,standard,1,10203800,0.7349726775956285,0.8008606557377053,0.8415300546448088,0.017237876846079102,0.8574681238615665,0.8673679417122041,0.8957194899817851,0.005245941168136843,0.5574747474747475,0.3981818181818182,0.8672727272727273,0.7696969696969698,0.5676262626262627,0.9606060606060606,0.7955892255891917,0.6568855218855023,0.8701010101009923,0.8016666666666667,0.689520202020202,0.8692929292929293,0.8088080808081177,0.7222929292929348,0.8684242424242935,0.05689871480078609,0.03798032253587213,0.07714724810980558
whobin,0.2,10,128,relu,5,2,sgd,0,0,0,0,0.01,random,None,0.5,0.8,adversarial,1,10203944,0.8306010928961749,0.8491120218579233,0.8674863387978142,0.008601948197661155,0.6885245901639344,0.7254280510018216,0.7609289617486339,0.01625216394832419,0.388989898989899,0.19333333333333333,0.9604040404040404,0.5015656565656565,0.3571969696969697,1.0,0.5609090909090879,0.4822390572390588,0.7903703703703353,0.6022222222222222,0.5511111111111111,0.7607070707070707,0.6301414141414096,0.6165454545454485,0.7627070707070928,0.09699320040349066,0.05933274305188824,0.10561984139344975
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.4,random,None,0.2,0.8,adversarial,0,102412106,0.5191256830601093,0.8233060109289622,0.8825136612021858,0.04049306613666047,0.5605646630236795,0.8007331511839709,0.860655737704918,0.032784424556011854,0.6262626262626263,0.5186363636363636,0.7062626262626263,0.4794949494949495,0.44085858585858584,0.5132575757575758,0.46851851851851906,0.43639730639730195,0.4923400673400653,0.48613636363636364,0.4496464646464646,0.5140025252525253,0.5125858585858549,0.47030303030303,0.5442828282828236,0.13049768301358033,0.1055492681145595,0.18488988116320032
whobin,0.2,10,128,relu,5,3,sgd,0,0,0,0,0.2,random,None,0.5,0.8,adversarial,1,10203187,0.819672131147541,0.839726775956284,0.8620218579234973,0.007218184176529072,0.6780510018214936,0.7292850637522771,0.7650273224043715,0.016610520730557545,0.98,0.48525252525252527,0.98,0.7725757575757576,0.5341919191919191,0.7864646464646464,0.6062626262626192,0.5304882154882196,0.6100673400673333,0.543989898989899,0.5172727272727272,0.5518686868686868,0.5410101010100978,0.523838383838379,0.5562424242424243,0.3965981335895741,0.2622989530524582,0.45184262005293807
whobin,0.2,10,128,relu,75,5,sgd,0,0,0,0,0.2,random,None,0.2,0.8,adversarial,1,102412524,0.7568306010928961,0.8155054644808741,0.8565573770491803,0.01819595721167684,0.813752276867031,0.8368806921675772,0.8620218579234973,0.010787121273152267,0.714949494949495,0.6113131313131314,0.98,0.7815151515151515,0.6990151515151515,0.8379040404040404,0.7515151515151266,0.6819191919191787,0.816279461279452,0.7591666666666667,0.6815151515151515,0.8252146464646465,0.7646262626262912,0.686272727272737,0.8285050505050882,0.029125835983711688,0.014078209353643978,0.05599574982426881
whobin,0.2,10,128,relu,25,5,sgd,0,0,0,0,0.05,random,None,0.5,0.8,adversarial,0,102412122,0.5095628415300546,0.8181967213114754,0.8647540983606558,0.04247982836277939,0.6530054644808743,0.751229508196721,0.8151183970856102,0.03011244235540985,0.21393939393939393,0.15555555555555556,0.25762626262626265,0.34616161616161617,0.255530303030303,0.40075757575757576,0.4141750841750803,0.3136700336700295,0.46434343434343517,0.44325757575757574,0.3673232323232323,0.4843181818181818,0.46804040404040026,0.40842424242425235,0.4971818181818151,0.11048096548739358,0.09274049988637033,0.1555009009426872
whobin,0.2,10,128,soft,75,5,sgd,0,0,0,0,0.1,random,None,0.2,0.8,softplus,1,102412333,0.8060109289617486,0.8257240437158471,0.8469945355191257,0.007706795008365319,0.849271402550091,0.8601912568306017,0.8747723132969034,0.004241079092492013,1.0,0.9604040404040404,1.0,1.0,1.0,1.0,0.9933333333333326,0.9425757575757533,1.0,0.950050505050505,0.9125505050505051,0.9852272727272727,0.9589090909091094,0.9073939393939745,0.9920404040404038,0.0050690445333016485,0.0032943895960827786,0.006925637359674176
whobin,0.001,10,128,relu,75,5,adam,0,0,0,0,0.2,random,None,0.2,0.8,adversarial,0,102411734,0.8538251366120219,0.8767349726775956,0.8920765027322405,0.008042388132136308,0.8087431693989071,0.8263843351548265,0.8520036429872495,0.008749480683534615,0.3983838383838384,0.3178282828282828,0.5387373737373737,0.450959595959596,0.41343434343434343,0.48931818181818176,0.48037037037037095,0.43565656565656125,0.5379292929292907,0.5081313131313131,0.46386363636363637,0.5579924242424242,0.5338585858585809,0.4939292929292921,0.5796262626262606,0.339998501977031,0.2965032205436585,0.39860016158413664
whobin,0.2,10,128,relu,100,5,sgd,0,0,0,0,0.0,random,None,0.5,0.8,adversarial,1,10241250,0.7568306010928961,0.7568306010928958,0.7568306010928961,1.1102230246251565e-16,0.7795992714025501,0.7795992714025505,0.7795992714025501,1.1102230246251565e-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
whobin,0.2,10,128,soft,3,3,sgd,0,0,0,0,0.01,random,None,0.2,0.8,softplus,,10203699,0.8661202185792349,0.8734562841530052,0.8797814207650273,0.0028173559237601917,0.8875227686703097,0.8926047358834244,0.895264116575592,0.0014933470797881114,1.0,0.98,1.0,1.0,0.9678787878787878,1.0,0.9868013468013427,0.9669191919191915,1.0,0.985,0.9545454545454546,1.0,0.9919999999999999,0.9762424242424275,1.0,0.025187174725629816,0.008243720362230101,0.03773470873959996
