,top1_12,top1_13,top1_14,top1_23,top1_24,top1_34,top2_12,top2_13,top2_14,top2_23,top2_24,top2_34,top3_12,top3_13,top3_14,top3_23,top3_24,top3_34,top4_12,top4_13,top4_14,top4_23,top4_24,top4_34,top5_12,top5_13,top5_14,top5_23,top5_24,top5_34,gradnorm_feat_12,gradnorm_sample12,gradnorm_feat_13,gradnorm_sample13,gradnorm_feat_14,gradnorm_sample14,gradnorm_feat_23,gradnorm_sample23,gradnorm_feat_24,gradnorm_sample24,gradnorm_feat_34,gradnorm_sample34,activation,version
0,0.9651912568306009,0.9691666666666667,0.9661202185792349,0.9730054644808743,0.9695218579234974,0.9741666666666667,0.7365505464480875,0.7331898907103823,0.7263592896174864,0.7427117486338798,0.7399931693989071,0.733627049180328,0.6646675774134814,0.6833196721311497,0.6565209471766869,0.6955236794171246,0.6706193078324251,0.6884653916211319,0.6441700819672131,0.6477288251366121,0.6298804644808743,0.6545560109289618,0.6473531420765027,0.6508333333333332,0.6359918032786925,0.6336967213114794,0.6241284153005503,0.6359207650273266,0.6347650273224087,0.6349043715847037,5.217513204127753,0.9783265473317133,5.198192327167171,0.9631359305294457,5.179256050686383,0.9698197203779351,5.199668130087932,0.9653383172043405,5.065012868840137,0.9327310676796249,5.218533988519416,0.9632853113197906,relu,shift
1,0.9805874316939891,0.9830054644808743,0.9850546448087433,0.9815710382513662,0.9834836065573771,0.9863387978142077,0.7792691256830601,0.7730532786885245,0.7613592896174862,0.7789275956284152,0.7747472677595628,0.7637021857923497,0.7616666666666684,0.7818579234972691,0.7554189435336991,0.7776229508196735,0.7575774134790543,0.7738479052823327,0.7056693989071037,0.7171209016393444,0.7028620218579235,0.7125546448087431,0.7088592896174862,0.7133811475409836,0.6840956284153051,0.6892568306010977,0.67789890710383,0.6871994535519176,0.6900000000000048,0.6869672131147593,5.171195805751616,0.9841719695862099,5.027587477929063,0.9307310722322494,5.166918069124222,0.9864156250851076,5.022522826790809,0.9399358735497166,5.135489338205921,0.9695144190090642,5.081809743973944,0.9406500324752447,soft,shift
2,0.9612978142076504,0.9575136612021857,0.9522950819672131,0.9691803278688524,0.9645081967213116,0.9608879781420764,0.7389480874316939,0.7406010928961748,0.7331830601092897,0.7343579234972678,0.7277254098360656,0.7235314207650276,0.6758652094717682,0.6637477231329708,0.6540482695810586,0.658374316939892,0.6500000000000015,0.6549772313296914,0.6465778688524589,0.6231830601092896,0.6066666666666667,0.6338729508196721,0.6203449453551912,0.6330737704918034,0.6346775956284189,0.6070355191256858,0.5978797814207675,0.6270437158469977,0.6204617486338826,0.6345000000000025,5.478799307319586,1.0131829699130552,5.508371657695031,1.0032536038864568,5.636392376820246,1.020889782209682,5.035147703356213,0.8817322857300297,5.138426007378917,0.8871009301303954,5.240385142908619,0.8998825829628282,relu,orig
3,0.9446448087431694,0.8743442622950819,0.7044945355191259,0.8766939890710383,0.7140027322404372,0.7034562841530055,0.7612226775956284,0.7332035519125685,0.6129439890710383,0.7242213114754099,0.6157035519125682,0.614801912568306,0.7305601092896192,0.6781830601092916,0.5888979963570145,0.6817486338797832,0.6035473588342458,0.6017850637522781,0.6742042349726775,0.6332445355191256,0.5557172131147542,0.6518442622950821,0.5866188524590163,0.6063251366120219,0.6619180327868891,0.6238005464480907,0.5632923497267783,0.6596420765027353,0.6081502732240466,0.622595628415303,5.384219048056337,0.9673306116078026,5.505556338396337,0.9667061444229441,6.118245976997745,1.0631951423199042,5.6452542394730765,0.9787313675276853,6.117538587914572,1.0487796907712161,5.859627578324742,0.9631708077573385,soft,orig
